ptime,npass,olng,olat,dlng,dlat,dist,dtime
2016-05-01 03:55:11,1,-73.94599914550781,40.80805969238281,-73.98382568359375,40.77558135986328,3.9,2016-05-01 04:07:43
2016-05-01 03:55:51,2,-73.95584869384766,40.804542541503906,-73.94318389892578,40.81077194213867,1.08,2016-05-01 04:01:09
2016-05-01 03:55:56,2,-73.94985961914062,40.80202865600585,-73.94224548339844,40.80140686035156,0.56,2016-05-01 03:59:41
2016-05-01 03:55:57,1,-73.94159698486328,40.81357955932617,-73.93918609619139,40.842533111572266,2.5,2016-05-01 04:08:14
2016-05-01 03:56:30,1,-73.945068359375,40.8082275390625,-73.95292663574219,40.8008918762207,0.77,2016-05-01 04:01:01
2016-05-01 03:56:34,1,-73.96672058105469,40.80424880981445,-73.9505157470703,40.826080322265625,1.72,2016-05-01 04:02:46
2016-05-01 03:56:40,1,-73.9449462890625,40.794090270996094,-73.9378890991211,40.84585189819336,4.96,2016-05-01 04:12:10
2016-05-01 03:57:14,1,-73.94609069824219,40.80677032470703,-73.95481109619139,40.82008361816406,1.4,2016-05-01 04:03:40
2016-05-01 03:58:19,1,-73.94032287597656,40.80558776855469,-73.94219970703125,40.79083633422852,1.3,2016-05-01 04:03:52
2016-05-01 03:59:36,1,-73.95651245117188,40.81741333007813,-73.94822692871094,40.804141998291016,1.27,2016-05-01 04:07:09
2016-05-01 04:00:07,6,-73.9558334350586,40.80451583862305,-73.9444351196289,40.8142204284668,1.06,2016-05-01 04:04:18
2016-05-01 04:00:23,1,-73.93383026123048,40.80278778076172,-73.95299530029298,40.77199935913085,2.53,2016-05-01 04:08:57
2016-05-01 04:00:33,1,-73.95159149169923,40.78623580932617,-73.97663879394531,40.75157165527344,2.9,2016-05-01 04:11:12
2016-05-01 04:00:36,1,-73.94533538818358,40.8082275390625,-73.93548583984375,40.80268478393555,2.9,2016-05-01 04:13:06
2016-05-01 04:00:49,1,-73.94520568847656,40.808067321777344,-73.94187927246094,40.82903671264648,1.88,2016-05-01 04:09:52
2016-05-01 04:00:54,1,-73.93630981445312,40.812232971191406,-73.94483947753906,40.79492568969727,2.13,2016-05-01 04:10:17
2016-05-01 04:00:55,1,-73.95533752441406,40.8043327331543,-73.94609069824219,40.77738571166992,2.72,2016-05-01 04:11:59
2016-05-01 04:00:58,1,-73.96640014648438,40.804386138916016,-73.96065521240234,40.81401824951172,0.78,2016-05-01 04:03:33
2016-05-01 04:01:36,1,-73.93807983398438,40.82313919067383,-73.93640899658203,40.80974578857422,1.29,2016-05-01 04:09:54
2016-05-01 04:02:21,1,-73.94400787353516,40.81494522094727,-73.95826721191406,40.80431747436523,1.34,2016-05-01 04:08:56
2016-05-01 04:02:53,2,-73.94318389892578,40.81077194213867,-73.95436096191406,40.81811141967773,1.14,2016-05-01 04:09:38
2016-05-01 04:03:35,2,-73.95429992675781,40.8213005065918,-73.94549560546875,40.82038879394531,0.71,2016-05-01 04:07:15
2016-05-01 04:03:40,1,-73.9535140991211,40.81714630126953,-73.97341918945312,40.79223251342773,2.23,2016-05-01 04:13:51
2016-05-01 04:04:05,1,-73.95243835449219,40.80310821533203,-73.93682861328125,40.8249397277832,1.81,2016-05-01 04:10:55
2016-05-01 04:04:32,1,-73.93955993652342,40.84150314331055,-73.92909240722656,40.85071563720703,1.15,2016-05-01 04:12:14
2016-05-01 04:06:13,1,-73.95502471923827,40.805076599121094,-73.99900817871094,40.76092147827149,5.0,2016-05-01 04:19:19
2016-05-01 04:06:42,1,-73.94511413574219,40.80822372436523,-73.94506072998048,40.824214935302734,1.55,2016-05-01 04:13:46
2016-05-01 04:06:47,5,-73.92599487304686,40.863685607910156,-73.9447708129883,40.83481979370117,2.82,2016-05-01 04:13:33
2016-05-01 04:07:38,1,-73.95528411865234,40.80449676513672,-73.93475341796875,40.80230712890625,1.62,2016-05-01 04:15:43
2016-05-01 04:07:48,1,-73.9552230834961,40.80451583862305,-73.94200897216798,40.81747055053711,1.12,2016-05-01 04:13:03
2016-05-01 04:08:43,1,-73.95503997802734,40.80426025390625,-73.94815063476562,40.812294006347656,0.9,2016-05-01 04:11:34
2016-05-01 04:09:08,1,-73.9450912475586,40.80818557739258,-73.9442367553711,40.83723831176758,2.46,2016-05-01 04:20:28
2016-05-01 04:09:19,1,-73.96378326416014,40.80291748046875,-73.95063781738281,40.80561828613281,1.14,2016-05-01 04:13:16
2016-05-01 04:09:56,1,-73.94184875488281,40.83842849731445,-73.93741607666014,40.848304748535156,1.7,2016-05-01 04:19:07
2016-05-01 04:10:33,1,-73.9553451538086,40.80431747436523,-73.94059753417969,40.848159790039055,3.7,2016-05-01 04:28:19
2016-05-01 04:12:52,1,-73.94500732421875,40.808494567871094,-73.93720245361328,40.829063415527344,1.8,2016-05-01 04:17:59
2016-05-01 04:13:01,2,-73.91986846923827,40.8615837097168,-73.92980194091797,40.85483169555664,1.0,2016-05-01 04:18:56
2016-05-01 04:13:23,2,-73.93555450439453,40.79582214355469,-73.93683624267578,40.84228515625,4.32,2016-05-01 04:23:33
2016-05-01 04:13:29,1,-73.95092010498048,40.78596878051758,-73.91574859619139,40.87008666992188,8.15,2016-05-01 04:28:05
2016-05-01 04:13:43,1,-73.9512710571289,40.81037521362305,-73.93723297119139,40.82714080810547,1.93,2016-05-01 04:22:10
2016-05-01 04:14:34,1,-73.96204376220702,40.805335998535156,-73.95090484619139,40.805191040039055,1.15,2016-05-01 04:18:56
2016-05-01 04:15:32,1,-73.94403076171875,40.819862365722656,-73.9394989013672,40.810325622558594,1.28,2016-05-01 04:21:29
2016-05-01 04:15:51,1,-73.92598724365234,40.86346435546875,-73.94061279296875,40.8281135559082,2.7,2016-05-01 04:21:50
2016-05-01 04:16:12,1,-73.96242523193358,40.80494689941406,-73.94662475585938,40.83501052856445,2.86,2016-05-01 04:24:41
2016-05-01 04:16:39,1,-73.96381378173827,40.80304336547852,-73.94451904296875,40.80902099609375,2.1,2016-05-01 04:25:51
2016-05-01 04:18:21,1,-73.9383773803711,40.79617309570313,-73.94080352783203,40.78855514526367,0.92,2016-05-01 04:20:48
2016-05-01 04:18:44,1,-73.93881225585938,40.82191848754883,-73.93816375732422,40.837867736816406,1.41,2016-05-01 04:25:47
2016-05-01 04:18:50,1,-73.93592071533203,40.79536056518555,-73.94550323486328,40.7821044921875,1.57,2016-05-01 04:25:44
2016-05-01 04:19:09,1,-73.93572998046875,40.79556274414063,-73.93981170654298,40.79954528808594,0.62,2016-05-01 04:23:44
2016-05-01 04:19:38,1,-73.95987701416014,40.81370162963867,-73.9404067993164,40.843666076660156,2.6,2016-05-01 04:29:49
2016-05-01 04:19:50,1,-73.94505310058594,40.80837631225585,-73.94286346435547,40.83715438842773,2.5,2016-05-01 04:31:24
2016-05-01 04:21:27,1,-73.93522644042969,40.79618835449219,-73.9398880004883,40.81134033203125,1.8,2016-05-01 04:30:44
2016-05-01 04:21:59,1,-73.93936920166014,40.8264045715332,-73.9505844116211,40.81101989746094,1.07,2016-05-01 04:25:44
2016-05-01 04:22:03,1,-73.9449234008789,40.80836868286133,-73.9471206665039,40.82576370239258,1.59,2016-05-01 04:30:18
2016-05-01 04:22:17,1,-73.9461441040039,40.80704879760742,-73.97093963623048,40.79526138305664,2.1,2016-05-01 04:30:11
2016-05-01 04:22:22,2,-73.95278930664062,40.80329132080078,-73.96088409423827,40.77009963989258,3.03,2016-05-01 04:34:26
2016-05-01 04:23:43,1,-73.94351196289062,40.81034851074219,-73.92959594726562,40.85406112670898,3.8,2016-05-01 04:31:54
2016-05-01 04:23:57,5,-73.93579864501955,40.85001754760742,-73.92303466796875,40.86323165893555,1.19,2016-05-01 04:30:35
2016-05-01 04:24:10,1,-73.94461822509766,40.82399368286133,-73.9428482055664,40.832386016845696,1.02,2016-05-01 04:28:47
2016-05-01 04:24:54,6,-73.92957305908203,40.79777145385742,-73.94659423828125,40.79231643676758,1.8,2016-05-01 04:35:04
2016-05-01 04:26:04,1,-73.95262145996094,40.7983512878418,-73.96564483642578,40.80546569824219,0.94,2016-05-01 04:30:08
2016-05-01 04:27:43,1,-73.92694854736328,40.86562728881836,-73.94784545898438,40.82983016967773,3.3,2016-05-01 04:36:09
2016-05-01 04:27:56,1,-73.94220733642578,40.822917938232415,-73.95578765869139,40.822792053222656,1.02,2016-05-01 04:32:10
2016-05-01 04:29:44,1,-73.94478607177734,40.79994201660156,-73.96110534667969,40.8066520690918,1.59,2016-05-01 04:37:11
2016-05-01 04:31:14,1,-73.95378875732422,40.800392150878906,-73.98924255371094,40.774375915527344,3.45,2016-05-01 04:48:41
2016-05-01 04:32:58,1,-73.9381332397461,40.84722137451172,-73.91896820068358,40.86426544189453,1.66,2016-05-01 04:40:24
2016-05-01 04:33:52,1,-73.94928741455078,40.82824325561523,-73.95025634765625,40.79266357421875,3.36,2016-05-01 04:47:57
2016-05-01 04:34:12,1,-73.93297576904298,40.84533309936523,-73.94196319580078,40.83611679077149,0.89,2016-05-01 04:37:25
2016-05-01 04:35:25,1,-73.9410629272461,40.80590438842773,-73.95757293701173,40.80435180664063,1.17,2016-05-01 04:41:47
2016-05-01 04:35:33,1,-73.94022369384766,40.81531143188477,-73.93730926513672,40.80676651000977,0.9,2016-05-01 04:39:05
2016-05-01 04:36:55,1,-73.93892669677734,40.80232238769531,-73.9477310180664,40.79023361206055,1.0,2016-05-01 04:39:08
2016-05-01 04:37:12,1,-73.94540405273438,40.80789566040039,-73.9359130859375,40.82208251953125,1.14,2016-05-01 04:41:22
2016-05-01 04:37:48,1,-73.95234680175781,40.81061553955078,-73.93798828125,40.80361557006836,0.9,2016-05-01 04:41:07
2016-05-01 04:37:59,1,-73.9169692993164,40.86731719970703,-73.9277114868164,40.8504295349121,1.59,2016-05-01 04:46:24
2016-05-01 04:38:29,6,-73.94715118408203,40.79104232788085,-73.95609283447266,40.813323974609375,2.43,2016-05-01 04:47:41
2016-05-01 04:40:11,1,-73.94417572021484,40.835296630859375,-73.99375915527344,40.74425888061523,8.04,2016-05-01 04:59:39
2016-05-01 04:40:22,1,-73.9523696899414,40.802921295166016,-73.98761749267578,40.75822448730469,4.42,2016-05-01 04:53:22
2016-05-01 04:40:50,1,-73.9210205078125,40.8613510131836,-73.97514343261719,40.75362396240234,9.1,2016-05-01 04:54:14
2016-05-01 04:41:51,1,-73.94436645507811,40.83514022827149,-73.9348907470703,40.84975051879883,2.0,2016-05-01 04:50:47
2016-05-01 04:42:05,1,-73.9437942504883,40.81026840209961,-73.94673156738281,40.80028533935547,0.86,2016-05-01 04:46:50
2016-05-01 04:42:37,1,-73.94210815429686,40.82280349731445,-73.96481323242188,40.791603088378906,2.48,2016-05-01 04:52:03
2016-05-01 04:45:00,1,-73.95231628417969,40.7864990234375,-73.95906829833984,40.80960083007813,2.59,2016-05-01 04:55:43
2016-05-01 04:45:02,1,-73.9449234008789,40.80864715576172,-73.95990753173827,40.811317443847656,1.06,2016-05-01 04:49:49
2016-05-01 04:45:28,1,-73.92791748046875,40.86526489257813,-73.9361801147461,40.854530334472656,1.01,2016-05-01 04:51:18
2016-05-01 04:47:33,1,-73.9419937133789,40.798133850097656,-73.94497680664062,40.78290557861328,15.0,2016-05-01 05:33:16
2016-05-01 04:49:05,6,-73.95608520507811,40.81332778930664,-73.96392822265625,40.80280685424805,1.42,2016-05-01 04:55:10
2016-05-01 04:49:15,1,-73.93778228759766,40.80455780029297,-73.96434783935547,40.807559967041016,2.02,2016-05-01 04:58:14
2016-05-01 04:50:42,1,-73.95291900634766,40.82327651977539,-73.95558929443358,40.80450439453125,1.6,2016-05-01 04:56:55
2016-05-01 04:52:12,1,-73.91963195800781,40.8659553527832,-73.92935180664062,40.86170196533203,0.82,2016-05-01 04:57:51
2016-05-01 04:52:20,1,-73.94300079345702,40.79925155639648,-73.9449462890625,40.8234748840332,2.2,2016-05-01 05:02:23
2016-05-01 04:52:48,1,-73.95607757568358,40.8130111694336,-73.94562530517578,40.812965393066406,0.83,2016-05-01 04:56:59
2016-05-01 04:54:29,1,-73.9373779296875,40.81904983520508,-73.95257568359375,40.81407165527344,1.5,2016-05-01 05:02:03
2016-05-01 04:55:07,2,-73.9420166015625,40.78689575195313,-73.93329620361328,40.845718383789055,4.64,2016-05-01 05:06:01
2016-05-01 04:55:35,3,-73.95250701904298,40.80817031860352,-73.9407501220703,40.81157684326172,0.9,2016-05-01 04:59:42
2016-05-01 04:55:53,1,-73.94840240478516,40.798038482666016,-73.98428344726562,40.75975799560547,3.56,2016-05-01 05:03:18
2016-05-01 04:55:53,1,-73.94572448730467,40.80767822265625,-73.9509506225586,40.77927017211913,2.5,2016-05-01 05:04:50
2016-05-01 04:57:13,1,-73.94181060791014,40.83793640136719,-73.94879150390625,40.82680892944336,0.8,2016-05-01 05:00:51
2016-05-01 04:58:42,1,-73.93368530273438,40.85407638549805,-73.94245147705078,40.845645904541016,0.97,2016-05-01 05:04:33
2016-05-01 04:59:15,6,-73.96372985839844,40.8030662536621,-73.94066619873048,40.82810974121094,2.59,2016-05-01 05:09:06
2016-05-01 05:00:08,1,-73.95789337158203,40.81553268432617,-73.96775817871094,40.793960571289055,1.66,2016-05-01 05:08:25
2016-05-01 05:00:41,1,-73.94721984863281,40.788047790527344,-73.93721008300781,40.82402038574219,3.15,2016-05-01 05:10:23
2016-05-01 05:00:46,1,-73.93777465820312,40.80388259887695,-73.94029998779298,40.78966903686523,1.17,2016-05-01 05:03:39
2016-05-01 05:01:19,1,-73.94784545898438,40.824806213378906,-73.92620849609375,40.86349105834961,3.27,2016-05-01 05:08:56
2016-05-01 05:02:01,1,-73.94576263427734,40.807884216308594,-73.95149993896483,40.81365585327149,0.8,2016-05-01 05:05:10
2016-05-01 05:03:05,1,-73.94341278076173,40.8110466003418,-73.93749237060547,40.821022033691406,0.84,2016-05-01 05:06:33
2016-05-01 05:03:58,1,-73.94083404541014,40.805908203125,-73.95489501953125,40.80022430419922,1.1,2016-05-01 05:09:17
2016-05-01 05:04:22,1,-73.9517593383789,40.79907989501953,-73.93996429443358,40.80670547485352,0.99,2016-05-01 05:08:35
2016-05-01 05:04:43,1,-73.94432830810547,40.80955505371094,-73.99396514892578,40.76724624633789,5.35,2016-05-01 05:18:44
2016-05-01 05:06:07,3,-73.94147491455078,40.7989387512207,-73.96342468261719,40.80341720581055,1.5,2016-05-01 05:13:35
2016-05-01 05:07:05,1,-73.94503021240234,40.808326721191406,-73.94011688232422,40.836101531982415,2.49,2016-05-01 05:17:12
2016-05-01 05:08:15,1,-73.95243072509766,40.810901641845696,-73.93826293945312,40.81181335449219,1.18,2016-05-01 05:13:14
2016-05-01 05:08:29,1,-73.9346694946289,40.796871185302734,-73.94318389892578,40.821388244628906,2.85,2016-05-01 05:18:06
2016-05-01 05:08:38,1,-73.94884490966798,40.785865783691406,-73.97753143310547,40.752254486083984,2.92,2016-05-01 05:15:42
2016-05-01 05:08:42,1,-73.95388793945312,40.8011589050293,-73.94842529296875,40.825626373291016,1.95,2016-05-01 05:15:12
2016-05-01 05:09:01,1,-73.93931579589844,40.81050109863281,-73.98603057861328,40.76801300048828,4.63,2016-05-01 05:21:23
2016-05-01 05:09:37,1,-73.94426727294923,40.79504013061523,-73.95636749267578,40.78401947021485,1.2,2016-05-01 05:12:50
2016-05-01 05:10:33,1,-73.94819641113281,40.80391311645508,-73.94573974609375,40.82776641845703,2.2,2016-05-01 05:19:35
2016-05-01 05:10:53,1,-73.93851470947266,40.81739044189453,-73.92284393310547,40.858753204345696,3.43,2016-05-01 05:15:48
2016-05-01 05:11:02,1,-73.9197769165039,40.865394592285156,-73.94358825683594,40.83836364746094,3.2,2016-05-01 05:22:05
2016-05-01 05:12:35,1,-73.940185546875,40.840728759765625,-73.97976684570312,40.759361267089844,7.32,2016-05-01 05:28:24
2016-05-01 05:12:39,1,-73.95138549804686,40.82502365112305,-73.95732116699219,40.812103271484375,1.2,2016-05-01 05:17:48
2016-05-01 05:13:08,2,-73.95649719238281,40.81312561035156,-73.96187591552734,40.80068588256836,1.03,2016-05-01 05:18:10
2016-05-01 05:13:42,1,-73.94526672363281,40.80826187133789,-73.94049835205078,40.79148864746094,1.54,2016-05-01 05:21:42
2016-05-01 05:14:52,1,-73.9542007446289,40.81122589111328,-73.95201110839844,40.7901611328125,3.6,2016-05-01 05:51:44
2016-05-01 05:15:26,2,-73.94908905029298,40.788387298583984,-73.97561645507811,40.75205993652344,2.91,2016-05-01 05:23:00
2016-05-01 05:15:54,1,-73.93890380859375,40.802433013916016,-73.97748565673827,40.76111602783203,3.87,2016-05-01 05:26:38
2016-05-01 05:16:07,1,-73.9439697265625,40.83020401000977,-73.9320068359375,40.85353469848633,2.21,2016-05-01 05:25:41
2016-05-01 05:16:21,5,-73.95570373535155,40.81285858154297,-73.94352722167969,40.8357810974121,1.68,2016-05-01 05:23:00
2016-05-01 05:17:45,2,-73.94401550292969,40.81508255004883,-73.9550552368164,40.79971694946289,1.26,2016-05-01 05:22:55
2016-05-01 05:18:08,1,-73.94464111328125,40.82402801513672,-73.94353485107422,40.835750579833984,1.0,2016-05-01 05:22:38
2016-05-01 05:18:36,1,-73.9388656616211,40.82144165039063,-73.94345092773438,40.810523986816406,0.94,2016-05-01 05:22:13
2016-05-01 05:18:43,1,-73.9395980834961,40.84096145629883,-73.92888641357422,40.86099243164063,1.58,2016-05-01 05:26:40
2016-05-01 05:19:08,2,-73.94530487060547,40.81371688842773,-73.9883270263672,40.74775314331055,5.93,2016-05-01 05:39:23
2016-05-01 05:20:52,1,-73.94560241699219,40.80757141113281,-73.9544677734375,40.8005256652832,1.6,2016-05-01 05:28:23
2016-05-01 05:21:34,1,-73.94937133789062,40.79708862304688,-73.96186065673827,40.80048370361328,0.81,2016-05-01 05:26:48
2016-05-01 05:21:56,1,-73.9417724609375,40.798503875732415,-73.99352264404298,40.75870895385742,6.12,2016-05-01 05:39:14
2016-05-01 05:23:04,3,-73.94344329833984,40.7962760925293,-73.95227813720702,40.78984069824219,0.9,2016-05-01 05:26:32
2016-05-01 05:24:41,1,-73.9453125,40.80794525146485,-73.94886016845702,40.797508239746094,0.88,2016-05-01 05:28:01
2016-05-01 05:24:42,1,-73.943359375,40.81505584716797,-73.98943328857422,40.73603820800781,6.91,2016-05-01 05:44:49
2016-05-01 05:26:36,5,-73.93982696533203,40.8409309387207,-73.93801879882812,40.85541534423828,1.08,2016-05-01 05:31:29
2016-05-01 05:27:14,1,-73.9365005493164,40.82049560546875,-73.93724060058594,40.80465698242188,1.28,2016-05-01 05:33:08
2016-05-01 05:28:02,1,-73.92924499511719,40.85544204711913,-73.91930389404298,40.867488861083984,1.56,2016-05-01 05:35:00
2016-05-01 05:28:57,1,-73.94940185546875,40.812538146972656,-73.92281341552734,40.85740280151367,3.01,2016-05-01 05:36:22
2016-05-01 05:29:42,1,-73.9338150024414,40.849117279052734,-73.92770385742188,40.85906982421875,1.0,2016-05-01 05:36:22
2016-05-01 05:29:53,1,-73.9580078125,40.803016662597656,-73.97233581542969,40.79133605957031,1.3,2016-05-01 05:34:57
2016-05-01 05:30:42,2,-73.95423126220702,40.80073165893555,-73.93695068359375,40.827163696289055,2.3,2016-05-01 05:37:48
2016-05-01 05:31:30,1,-73.95291137695312,40.810813903808594,-73.95970153808595,40.81969833374024,1.1,2016-05-01 05:37:44
2016-05-01 05:33:03,2,-73.94804382324219,40.80416870117188,-73.96065521240234,40.81814193725585,1.39,2016-05-01 05:38:44
2016-05-01 05:33:22,1,-73.95096588134766,40.8025016784668,-73.94253540039062,40.79570388793945,0.81,2016-05-01 05:39:29
2016-05-01 05:34:22,1,-73.92587280273438,40.86121368408203,-73.93986511230467,40.84981918334961,1.3,2016-05-01 05:41:36
2016-05-01 05:34:51,1,-73.9214859008789,40.8676872253418,-73.93325805664062,40.79520797729492,5.82,2016-05-01 05:46:11
2016-05-01 05:36:27,2,-73.95063781738281,40.80244445800781,-73.94389343261719,40.82202911376953,2.4,2016-05-01 05:47:27
2016-05-01 05:37:00,3,-73.95143127441406,40.786128997802734,-73.96540069580078,40.79291915893555,0.92,2016-05-01 05:41:02
2016-05-01 05:37:20,1,-73.94326782226562,40.83650588989258,-73.9452133178711,40.80826187133789,2.83,2016-05-01 05:46:46
2016-05-01 05:37:55,1,-73.9250717163086,40.86218643188477,-73.9783477783203,40.794517517089844,6.2,2016-05-01 05:46:20
2016-05-01 05:39:56,1,-73.93179321289062,40.858158111572266,-73.95243072509766,40.812408447265625,4.4,2016-05-01 05:55:46
2016-05-01 05:40:56,1,-73.9403305053711,40.84064102172852,-73.9889144897461,40.75845718383789,7.71,2016-05-01 05:58:19
2016-05-01 05:41:26,1,-73.94464111328125,40.79438018798828,-73.99449157714845,40.7523307800293,4.71,2016-05-01 05:52:05
2016-05-01 05:41:43,1,-73.9508285522461,40.80544662475585,-73.9474105834961,40.83003616333008,2.0,2016-05-01 05:50:04
2016-05-01 05:42:01,1,-73.9439926147461,40.7841682434082,-73.93310546875,40.802589416503906,1.53,2016-05-01 05:45:28
2016-05-01 05:42:47,1,-73.95921325683594,40.80931091308594,-73.98184967041014,40.76307678222656,3.81,2016-05-01 05:55:37
2016-05-01 05:43:01,1,-73.94419860839844,40.81476974487305,-73.95745086669923,40.80195236206055,1.49,2016-05-01 05:49:04
2016-05-01 05:44:10,2,-73.94454956054686,40.79470825195313,-73.9729232788086,40.756195068359375,3.05,2016-05-01 05:50:41
2016-05-01 05:44:38,2,-73.94032287597656,40.78934860229492,-73.98164367675781,40.75133895874024,3.91,2016-05-01 05:56:12
2016-05-01 05:45:02,2,-73.95423126220702,40.80061721801758,-73.95198822021484,40.7889518737793,2.19,2016-05-01 05:57:04
2016-05-01 05:45:09,3,-73.93985748291014,40.79798126220703,-73.94950866699219,40.80187606811523,0.6,2016-05-01 05:47:28
2016-05-01 05:45:45,1,-73.94481658935547,40.81408309936523,-73.93644714355469,40.80978012084961,0.6,2016-05-01 05:48:32
2016-05-01 05:46:03,1,-73.94635772705078,40.82051086425781,-73.937744140625,40.80364990234375,1.76,2016-05-01 05:53:49
2016-05-01 05:46:16,1,-73.93380737304686,40.802818298339844,-73.94842529296875,40.80059814453125,1.12,2016-05-01 05:51:40
2016-05-01 05:46:45,5,-73.94786071777344,40.830223083496094,-73.9903335571289,40.73458862304688,8.31,2016-05-01 06:07:47
2016-05-01 05:47:42,1,-73.95146942138672,40.79381942749024,-73.97545623779298,40.76130294799805,2.6,2016-05-01 05:52:57
2016-05-01 05:48:37,1,-73.93697357177734,40.84912872314453,-73.94420623779298,40.79470825195313,4.3,2016-05-01 06:00:40
2016-05-01 05:48:48,1,-73.92424774169923,40.86189651489258,-73.93700408935547,40.83999633789063,3.2,2016-05-01 05:57:02
2016-05-01 05:50:02,1,-73.95509338378906,40.82026290893555,-73.95294952392578,40.80512619018555,1.31,2016-05-01 05:57:25
2016-05-01 05:51:15,3,-73.96658325195312,40.804176330566406,-73.955078125,40.81992721557617,1.23,2016-05-01 05:55:01
2016-05-01 05:53:51,1,-73.94139862060547,40.79888153076172,-73.9551773071289,40.78010177612305,1.5,2016-05-01 05:57:15
2016-05-01 05:55:37,1,-73.94326782226562,40.80691146850585,-73.97277069091797,40.76467514038085,3.54,2016-05-01 06:02:33
2016-05-01 06:00:26,1,-73.95870208740234,40.80993270874024,-73.9420394897461,40.80048370361328,1.51,2016-05-01 06:09:22
2016-05-01 06:00:27,1,-73.9510498046875,40.81035232543945,-73.93645477294923,40.83430862426758,2.22,2016-05-01 06:11:04
2016-05-01 06:03:49,2,-73.95234680175781,40.78978729248047,-73.96752166748048,40.79249954223633,2.46,2016-05-01 06:16:11
2016-05-01 06:04:31,1,-73.95561981201173,40.81265640258789,-73.95860290527342,40.7639274597168,5.01,2016-05-01 06:16:40
2016-05-01 06:04:56,1,-73.93701171875,40.802070617675774,-73.967529296875,40.79277801513672,2.79,2016-05-01 06:16:08
2016-05-01 06:06:49,1,-73.94781494140625,40.83012771606445,-73.93905639648438,40.80496597290039,2.43,2016-05-01 06:14:29
2016-05-01 06:07:41,1,-73.9412841796875,40.81840896606445,-73.97010803222656,40.76815414428711,4.49,2016-05-01 06:19:01
2016-05-01 06:08:17,1,-73.96376037597656,40.808082580566406,-73.93785858154298,40.836570739746094,2.82,2016-05-01 06:19:27
2016-05-01 06:10:34,1,-73.94935607910156,40.802391052246094,-73.98614501953125,40.76215362548828,6.65,2016-05-01 06:41:04
2016-05-01 06:10:51,2,-73.93560028076173,40.79612350463867,-73.93990325927734,40.78626251220703,1.5,2016-05-01 06:16:52
2016-05-01 06:11:00,1,-73.95274353027344,40.810882568359375,-73.985595703125,40.73997116088867,6.2,2016-05-01 06:28:19
2016-05-01 06:12:11,1,-73.95519256591797,40.80457305908203,-73.94332885742188,40.826072692871094,1.64,2016-05-01 06:17:48
2016-05-01 06:12:51,1,-73.93376922607422,40.85400390625,-73.92765045166014,40.86555480957031,1.36,2016-05-01 06:18:57
2016-05-01 06:13:25,1,-73.94727325439453,40.8056640625,-73.96141052246094,40.79877853393555,1.2,2016-05-01 06:24:27
2016-05-01 06:13:36,1,-73.9438247680664,40.815345764160156,-73.93614196777344,40.802978515625,1.8,2016-05-01 06:21:53
2016-05-01 06:14:01,6,-73.94584655761719,40.785987854003906,-73.97370910644531,40.75811004638672,2.7,2016-05-01 06:20:23
2016-05-01 06:14:49,1,-73.93836212158203,40.79193115234375,-73.93859100341797,40.80486679077149,1.22,2016-05-01 06:18:59
2016-05-01 06:15:24,1,-73.94107818603516,40.82407760620117,-73.9854965209961,40.76863479614258,6.22,2016-05-01 06:32:17
2016-05-01 06:15:50,1,-73.94490814208984,40.79418182373047,-73.98609161376955,40.756813049316406,3.89,2016-05-01 06:26:54
2016-05-01 06:16:04,1,-73.95176696777344,40.80445861816406,-73.96229553222656,40.76389694213867,3.58,2016-05-01 06:27:36
2016-05-01 06:16:24,1,-73.9439926147461,40.788516998291016,-73.97733306884766,40.738853454589844,3.85,2016-05-01 06:25:14
2016-05-01 06:16:59,1,-73.94095611572266,40.83982849121094,-73.93303680419923,40.84814834594727,0.87,2016-05-01 06:20:29
2016-05-01 06:17:51,1,-73.94430541992188,40.78798294067383,-73.98973083496094,40.71163558959961,6.72,2016-05-01 06:29:41
2016-05-01 06:17:57,1,-73.94149780273438,40.79870223999024,-73.96513366699219,40.766361236572266,2.58,2016-05-01 06:23:32
2016-05-01 06:18:28,1,-73.9432373046875,40.78973007202149,-73.97570037841797,40.75899505615234,3.1,2016-05-01 06:30:44
2016-05-01 06:18:42,1,-73.93128967285155,40.85274124145508,-73.98772430419923,40.75981903076172,7.96,2016-05-01 06:33:18
2016-05-01 06:18:47,1,-73.9368667602539,40.81819152832031,-73.97129821777344,40.744178771972656,6.18,2016-05-01 06:26:44
2016-05-01 06:19:17,1,-73.94268035888672,40.82769012451172,-74.00711822509766,40.72892379760742,9.02,2016-05-01 06:41:43
2016-05-01 06:19:17,1,-73.95541381835938,40.819988250732415,-73.96558380126955,40.802005767822266,1.5,2016-05-01 06:25:55
2016-05-01 06:19:22,1,-73.9393310546875,40.84208679199219,-73.98430633544923,40.76130294799805,6.92,2016-05-01 06:33:17
2016-05-01 06:19:31,1,-73.93590545654298,40.82606506347656,-73.93128204345702,40.85604476928711,3.4,2016-05-01 06:28:12
2016-05-01 06:20:04,1,-73.9525833129883,40.81074523925781,-73.97537231445312,40.78530502319336,2.35,2016-05-01 06:26:57
2016-05-01 06:20:04,1,-73.9343490600586,40.816673278808594,-73.9383316040039,40.803001403808594,1.4,2016-05-01 06:27:20
2016-05-01 06:21:12,2,-73.95124053955078,40.81031036376953,-73.97880554199219,40.73727798461913,6.68,2016-05-01 06:34:56
2016-05-01 06:21:13,1,-73.95174407958984,40.79938507080078,-73.94012451171875,40.797767639160156,0.94,2016-05-01 06:26:18
