edge_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3782,6,10,8,9,9,15,15,13,12,10,9,15,12,9,13,12,13,12,9,8,6,7,9,10
3783,22,30,53,32,8,16,23,63,38,32,22,31,30,38,39,29,30,23,28,17,23,27,30,25
3784,58,59,32,32,90,26,52,43,49,41,61,31,54,48,39,57,31,69,57,55,20,24,36,68
3785,5,6,10,8,7,8,8,5,8,8,7,10,8,10,9,7,12,10,10,14,10,7,8,5
3786,7,8,11,10,13,12,11,10,13,13,10,11,14,9,10,6,21,15,11,17,12,10,11,3
3787,12,8,9,8,10,13,13,11,15,14,11,11,14,11,14,9,11,9,11,9,9,10,13,13
3788,3,3,14,12,10,4,5,10,9,10,14,15,12,16,13,12,7,12,10,7,8,13,3,4
3789,9,29,39,39,56,23,28,32,32,44,18,24,21,45,28,31,40,32,43,44,30,32,9,14
3790,7,8,8,7,11,10,12,13,11,10,15,12,13,13,14,11,9,10,7,9,10,14,9,9
3791,29,19,49,27,49,80,105,83,62,83,83,81,48,59,70,77,71,33,55,39,52,49,53,25
3792,42,31,54,38,34,49,52,36,99,75,46,26,29,69,64,57,65,37,42,48,42,36,60,25
3793,5,5,2,4,1,1,3,1,6,10,9,6,6,3,5,5,7,6,5,4,7,5,1,1
3794,42,58,32,49,41,41,61,35,47,30,59,83,85,89,42,68,86,54,53,53,34,45,54,44
3795,94,72,50,57,63,82,82,56,80,53,74,80,83,83,93,70,75,47,80,48,89,70,81,31
3796,7,6,7,7,10,12,13,15,13,20,21,17,11,9,15,13,10,8,11,9,9,7,6,5
3797,94,45,61,57,48,73,76,56,80,83,57,103,106,58,70,63,75,69,66,51,60,52,47,62
3798,4,6,8,7,9,9,11,15,15,14,10,11,11,11,14,12,11,13,11,13,8,7,8,5
3799,32,41,36,34,49,33,59,17,56,47,42,58,60,52,52,39,38,39,36,29,41,37,31,32
3800,33,25,28,43,62,61,59,65,56,61,71,41,33,63,53,48,53,36,59,55,51,40,46,47
3801,6,7,6,5,7,9,12,14,12,17,15,16,10,12,13,11,11,9,10,12,10,7,10,6
3802,12,21,8,22,25,21,30,33,28,26,25,21,21,24,27,20,20,17,19,19,16,15,14,19
3803,3,3,4,4,6,3,6,5,6,6,5,6,6,6,5,5,8,6,5,4,4,1,3,4
3804,24,37,55,32,28,38,53,70,53,69,51,55,58,58,48,36,39,46,31,36,36,28,19,26
3805,14,21,8,17,25,14,18,11,18,19,22,23,19,20,21,11,16,10,6,19,21,15,12,20
3806,8,8,9,7,8,16,15,14,13,14,15,16,16,16,13,10,11,9,10,8,9,8,8,5
3807,4,8,2,17,5,19,13,20,10,19,22,18,19,2,8,18,10,7,12,12,3,22,2,10
3808,6,7,5,3,2,10,1,9,9,7,4,5,7,5,6,8,6,2,5,10,2,6,5,3
3809,5,13,3,10,11,5,22,11,20,22,22,13,31,6,21,25,28,16,25,14,26,16,15,13
3810,21,10,8,30,15,27,32,17,31,19,30,13,33,34,29,3,30,26,26,11,27,12,6,14
3811,24,7,9,21,11,6,20,14,13,26,30,13,20,12,22,20,26,11,18,19,31,5,10,19
3812,13,9,7,10,10,9,15,14,15,14,13,11,14,14,14,12,9,8,11,11,8,10,10,11
3813,6,4,6,6,8,7,6,7,6,7,8,6,6,7,6,6,8,6,6,8,5,8,5,5
3814,8,5,8,8,4,6,9,6,9,9,5,5,3,9,8,3,6,9,7,1,6,1,7,7
3815,1,6,8,4,3,2,2,1,6,3,5,3,4,1,4,1,1,3,3,4,1,2,6,3
3816,13,8,18,20,17,14,15,20,19,24,25,20,17,19,18,15,12,10,11,8,17,9,3,11
3817,6,6,16,39,8,34,34,48,64,70,81,67,68,72,60,22,87,66,67,17,20,60,6,36
3818,8,7,5,7,4,8,5,7,8,9,7,8,7,12,11,10,10,9,7,6,6,7,6,7
3819,53,41,43,54,23,30,43,65,56,61,71,45,29,47,53,58,61,58,57,49,24,53,46,35
3820,10,9,9,10,11,10,13,15,14,18,16,22,12,15,15,12,15,10,11,9,7,10,10,9
3821,12,9,7,12,13,22,12,17,14,19,15,21,17,13,19,15,14,13,10,10,8,10,8,8
3822,80,61,89,110,45,122,115,130,113,123,142,118,95,95,79,116,89,93,76,69,74,72,69,53
3823,2,1,2,2,2,2,1,2,2,3,3,3,3,2,2,2,2,3,2,3,2,1,2,2
3824,10,11,9,10,12,21,24,23,13,13,11,13,17,17,14,17,14,13,10,10,8,4,10,11
3825,65,82,47,87,74,75,93,89,113,123,142,118,121,127,106,97,78,75,60,97,67,80,69,47
3826,11,9,7,6,10,7,12,16,17,19,15,16,17,20,20,15,20,10,9,8,8,7,10,10
3827,52,59,37,18,22,50,34,12,22,40,55,45,37,29,36,57,46,25,43,46,42,53,23,8
3828,10,21,23,9,12,26,31,19,18,32,11,11,13,21,21,9,20,10,10,40,17,11,19,3
3829,11,18,31,14,19,28,24,20,26,21,22,5,7,22,19,23,30,8,14,31,15,24,13,4
3830,5,11,5,5,5,20,5,41,10,15,12,5,21,9,12,8,5,8,7,5,16,10,10,5
3831,40,61,64,67,55,69,54,60,38,92,81,87,70,70,79,86,66,67,70,73,75,21,68,25
3832,8,9,10,8,8,8,8,9,8,7,9,9,8,10,10,9,8,8,6,8,7,5,7,5
3833,54,55,60,42,62,82,63,66,76,64,96,79,64,85,71,65,75,63,67,67,55,54,62,47
3834,27,21,6,17,8,7,17,4,16,22,36,17,24,27,27,16,19,12,19,39,7,10,23,24
3835,38,32,43,52,24,38,44,26,53,45,52,55,57,45,50,31,59,55,56,46,39,45,30,44
3836,7,6,8,11,9,15,15,13,12,10,9,15,12,16,13,12,13,12,9,12,6,7,9,10
3837,52,40,53,44,62,59,58,63,55,60,69,57,59,61,51,56,35,57,58,59,24,26,45,37
3838,10,11,14,8,7,7,8,8,8,9,7,11,9,9,14,7,13,13,9,12,10,10,12,9
3839,16,8,11,12,12,17,11,12,15,12,13,11,13,9,9,9,17,15,11,21,12,10,11,10
3840,53,26,28,26,48,23,18,36,67,54,48,67,55,27,27,21,31,29,45,25,50,44,32,52
3841,20,17,47,17,27,73,52,57,51,35,42,67,73,67,61,58,68,55,34,24,78,35,27,27
3842,7,8,9,4,7,13,13,11,15,11,14,11,10,11,14,9,11,9,11,9,9,10,10,9
3843,11,16,17,13,11,16,19,14,15,11,15,16,13,13,14,15,16,13,11,8,20,14,14,15
3844,3,6,3,18,39,13,16,16,28,15,15,29,30,32,26,29,28,24,9,38,4,35,15,23
3845,30,18,20,25,22,27,25,28,32,35,40,33,34,27,30,27,44,26,34,19,21,23,20,27
3846,20,11,3,18,10,34,24,36,31,34,23,33,26,26,29,32,30,26,26,15,28,6,26,26
3847,10,14,12,19,27,21,21,17,20,16,19,20,16,22,18,20,27,20,9,14,12,8,2,16
3848,37,38,51,51,43,56,55,60,52,57,66,54,56,59,49,54,52,54,46,28,34,49,43,43
3849,5,8,10,7,9,9,11,12,15,14,10,11,11,11,14,12,11,13,8,13,10,7,8,5
3850,8,9,6,9,6,9,12,14,12,17,15,16,10,12,13,11,11,9,10,12,10,7,10,6
3851,8,9,15,9,15,9,19,10,20,17,23,25,26,11,9,20,10,16,7,4,13,17,5,20
3852,39,32,20,18,28,48,42,64,56,50,70,58,59,52,39,33,38,32,31,34,35,39,36,31
3853,8,8,8,11,11,10,12,17,11,10,15,12,16,13,14,11,9,10,10,9,10,14,11,9
3854,24,50,68,80,38,59,87,65,69,83,60,72,74,77,48,56,65,38,46,68,59,79,36,60
3855,70,72,28,80,43,105,105,74,80,64,54,86,106,88,77,85,97,67,67,35,89,65,81,46
3856,5,6,7,7,10,10,13,15,13,20,21,17,11,11,15,9,10,8,11,11,9,7,4,5
3857,16,21,5,22,26,24,25,33,28,28,24,23,22,20,27,23,23,20,14,8,23,19,14,10
3858,2,2,3,3,3,4,3,4,3,4,3,3,3,4,3,3,3,3,3,4,3,2,3,2
3859,24,42,44,46,48,51,76,86,50,108,96,55,74,58,48,53,44,63,49,62,52,22,38,35
3860,10,10,15,9,10,14,15,16,14,18,15,16,13,10,14,10,9,11,8,13,10,11,8,7
3861,8,7,6,9,8,17,15,14,13,17,15,16,17,17,13,11,9,9,10,12,9,8,8,5
3862,54,22,5,6,16,21,24,6,29,18,33,32,26,17,40,8,19,22,17,16,14,20,5,33
3863,12,40,8,18,22,13,42,30,58,63,23,25,34,29,38,11,38,17,33,11,54,9,27,11
3864,15,21,12,23,15,32,14,11,20,22,20,16,22,13,19,20,19,14,12,20,21,14,12,19
3865,3,12,3,11,4,20,7,12,22,30,35,29,19,4,13,6,22,16,23,17,20,10,11,17
3866,16,19,13,22,25,22,22,33,29,26,25,21,21,32,27,20,20,17,13,4,20,25,15,13
3867,3,2,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,2,2,2
3868,27,21,20,28,3,24,7,25,23,32,36,12,7,24,27,25,20,30,30,33,19,36,6,23
3869,17,5,14,14,10,19,38,31,29,17,46,18,16,41,12,12,50,25,25,5,12,26,4,24
3870,74,57,48,22,51,65,83,90,78,86,76,82,84,66,73,80,77,65,69,53,59,46,60,49
3871,5,6,5,7,4,3,5,5,7,9,7,7,7,9,10,9,9,9,7,6,6,5,5,5
3872,21,29,39,31,22,33,42,46,40,43,38,41,42,44,28,34,30,34,20,34,35,50,32,33
3873,13,15,7,10,11,15,13,14,15,14,14,15,14,14,14,12,14,12,11,16,9,13,10,11
3874,70,57,63,77,61,86,82,114,99,90,125,104,106,111,93,85,64,63,81,63,54,49,67,42
3875,14,8,9,12,17,21,15,20,14,14,15,21,17,13,19,15,14,16,13,10,10,10,10,17
3876,40,32,43,54,27,47,59,65,56,51,54,58,60,63,53,48,53,47,39,51,41,40,46,22
3877,10,6,6,5,6,5,9,6,8,12,14,15,16,15,10,12,12,10,8,9,7,9,9,9
3878,25,19,18,26,27,29,22,21,27,22,34,28,29,19,25,23,18,28,28,23,19,19,22,22
3879,11,7,7,6,8,11,12,16,17,19,15,16,17,20,20,15,16,10,9,10,7,7,8,10
3880,40,34,36,55,58,47,59,65,56,62,71,59,60,63,53,48,56,59,59,60,41,40,34,47
3881,2,2,2,2,4,3,3,3,3,3,2,2,2,2,2,3,4,3,2,2,2,1,2,2
3882,8,12,3,12,14,8,13,8,13,14,14,16,14,7,15,9,14,11,11,10,9,14,7,12
3883,4,4,6,3,5,30,11,4,14,11,4,11,4,9,5,3,5,8,6,5,9,19,11,7
3884,2,3,3,4,14,15,13,27,6,7,30,2,10,13,22,2,32,3,20,32,5,30,8,6
3885,8,8,9,8,7,8,10,10,8,9,8,8,12,10,10,8,7,7,6,7,7,5,6,5
3886,4,9,11,8,9,4,9,3,21,23,8,12,10,3,20,4,20,16,8,32,27,11,3,11
3887,12,32,37,51,43,57,55,61,53,44,51,55,56,59,49,54,50,55,46,41,47,28,43,33
3888,6,4,4,6,4,6,6,7,6,7,8,6,6,7,4,5,6,6,5,6,5,8,5,5
3889,7,10,8,9,11,15,15,13,12,10,9,15,12,16,13,12,13,12,9,12,8,7,9,9
3890,23,21,24,26,18,38,34,36,35,37,55,46,48,40,33,25,33,37,20,35,45,31,27,11
3891,16,5,10,12,13,23,24,19,19,27,17,18,15,22,22,15,22,14,21,13,14,16,11,5
3892,76,58,44,38,66,71,61,69,64,67,60,64,53,67,56,57,44,66,65,79,39,42,41,31
3893,55,46,19,27,45,8,40,20,40,41,37,36,38,39,39,30,27,44,55,11,40,32,8,68
3894,4,11,11,8,5,8,8,5,8,9,7,11,9,9,13,5,13,16,8,12,10,7,7,5
3895,19,8,11,9,12,10,11,15,15,12,17,11,13,9,9,7,12,18,10,16,14,10,12,17
3896,8,8,9,9,11,12,12,15,15,14,10,11,12,11,14,13,11,13,11,13,11,7,8,5
3897,53,41,54,54,46,31,59,25,56,61,54,58,60,63,52,48,44,46,33,34,42,30,34,47
3898,24,31,30,32,31,42,52,41,30,42,49,44,47,67,45,48,68,46,28,25,62,47,25,46
3899,7,9,8,11,11,12,14,12,16,12,15,12,11,12,15,10,12,10,12,5,10,11,8,18
3900,14,16,5,13,15,13,17,7,15,14,15,16,13,17,14,15,3,13,11,10,19,8,14,15
3901,10,27,20,26,38,39,34,31,28,37,20,17,29,50,31,34,31,29,36,22,40,32,13,37
3902,22,23,31,25,21,17,33,37,32,35,40,33,19,36,30,24,17,25,33,31,29,40,26,26
3903,18,21,22,4,9,16,30,33,28,24,21,23,30,11,13,24,27,24,13,21,14,4,6,22
3904,43,41,44,43,77,61,59,65,56,61,71,59,60,63,53,58,77,58,46,50,51,53,34,47
3905,6,9,6,11,6,9,12,14,12,13,15,16,10,12,13,11,11,9,10,12,10,7,10,6
3906,6,6,7,7,10,10,13,15,13,14,16,17,11,11,12,9,10,8,11,9,9,7,6,7
3907,94,72,44,64,42,86,87,74,80,83,96,61,65,68,70,76,68,53,66,65,49,49,50,35
3908,17,16,14,22,10,17,17,14,14,19,21,23,24,16,20,13,19,12,15,8,15,36,11,11
3909,8,9,6,8,10,14,15,17,13,17,15,16,17,14,13,11,9,9,10,12,9,8,8,5
3910,8,8,11,10,10,12,11,19,11,9,14,11,15,12,13,11,8,9,9,9,9,13,10,8
3911,49,59,54,80,60,39,73,59,99,106,56,100,58,93,48,33,54,59,58,54,62,65,51,46
3912,19,14,12,15,16,16,15,17,20,21,25,16,16,16,18,17,19,16,21,12,10,12,12,16
3913,9,14,30,30,18,20,23,35,30,26,13,32,26,26,29,31,16,32,15,5,22,38,25,25
3914,1,2,2,3,5,4,4,3,3,3,3,4,3,4,3,3,5,4,4,3,2,2,2,3
3915,22,22,15,22,3,21,23,22,25,27,25,30,26,20,27,20,17,16,19,15,27,25,19,11
3916,75,89,75,91,81,92,125,118,130,135,156,123,175,142,147,132,114,107,135,103,108,62,106,88
3917,12,9,5,17,24,30,15,10,19,21,14,20,21,9,18,19,18,19,15,19,20,18,15,16
3918,7,12,3,22,8,25,7,15,22,23,21,22,9,7,20,4,13,15,24,13,20,20,11,23
3919,64,11,24,11,18,11,14,26,15,24,19,32,56,30,57,14,29,40,28,14,25,15,11,12
3920,3,12,9,12,3,18,30,6,3,14,28,30,31,15,23,11,16,10,3,15,3,3,11,3
3921,3,3,3,13,16,9,15,9,12,11,13,9,16,14,5,19,12,10,3,3,14,11,10,4
3922,10,12,12,20,13,16,25,18,14,19,21,17,21,24,15,26,20,18,9,10,12,13,16,9
3923,6,7,7,7,4,7,7,7,8,9,7,8,7,10,11,10,10,9,7,6,6,8,7,5
3924,79,60,66,64,68,72,88,96,83,91,81,87,89,70,78,71,82,72,88,97,75,79,68,69
3925,60,43,74,73,78,63,80,87,76,83,73,79,63,63,71,78,59,52,80,82,68,71,51,63
3926,35,36,54,52,53,26,49,48,65,52,60,65,53,57,57,57,37,54,23,32,34,24,41,38
3927,11,18,30,23,21,23,23,35,30,26,21,22,23,32,28,22,21,18,14,12,15,20,16,14
3928,3,2,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,1,1,2,3
3929,2,2,2,3,4,3,3,3,3,2,3,3,2,3,3,3,4,3,3,3,2,2,1,2
3930,13,15,9,10,10,12,13,12,15,14,14,11,14,14,14,12,11,10,11,11,8,10,7,9
3931,6,4,5,6,8,7,6,7,6,7,6,6,7,7,6,6,8,6,6,8,6,8,5,5
3932,7,13,6,19,47,37,30,36,28,31,23,14,37,14,32,35,3,24,29,10,20,12,7,7
3933,4,8,6,14,26,31,12,16,14,15,18,10,22,13,27,12,27,4,24,3,10,8,4,11
3934,14,29,17,13,21,48,35,50,41,64,27,33,17,38,38,34,38,20,39,35,5,21,11,16
3935,13,9,10,13,19,18,17,18,16,15,16,23,18,11,17,14,15,17,14,11,7,7,9,7
3936,49,61,63,73,56,60,68,73,75,123,75,118,121,95,79,87,62,76,46,46,59,38,61,27
3937,44,48,36,110,40,98,119,130,113,123,142,118,121,126,106,116,129,93,91,60,65,60,57,70
3938,5,7,7,4,6,9,12,11,12,19,19,16,17,14,14,15,11,10,10,7,7,5,5,4
3939,40,41,55,41,58,60,59,65,56,61,71,58,60,63,53,58,76,58,49,63,50,42,46,29
3940,9,6,6,5,6,5,8,5,9,12,13,14,15,14,10,11,11,9,10,8,7,8,8,8
3941,2,2,2,2,3,2,2,2,3,3,4,3,2,2,3,2,4,3,3,2,1,2,2,2
3942,1,2,2,2,3,3,3,3,2,2,2,3,2,3,2,2,3,3,3,2,2,2,2,1
3943,36,51,32,55,26,29,29,34,39,46,40,39,41,34,35,21,34,38,36,55,64,62,28,24
3944,78,47,44,80,91,89,68,76,44,90,104,86,89,93,78,85,45,86,73,60,74,33,56,31
3945,8,8,9,8,7,8,11,8,8,6,8,9,8,10,10,8,8,7,6,7,7,5,7,5
3946,26,27,11,26,22,17,21,20,35,15,17,20,24,37,40,14,32,48,31,32,23,23,22,21
3947,6,20,5,8,10,6,14,8,15,23,16,31,15,10,18,16,13,15,18,13,19,19,8,8
3948,26,17,7,32,18,22,25,3,5,28,22,7,17,16,12,3,26,22,9,12,30,10,15,4
3949,2,2,2,2,37,24,2,2,27,29,2,28,29,30,13,2,3,28,2,2,16,34,3,4
3950,15,8,2,22,4,5,9,11,23,7,9,23,20,25,21,2,15,12,7,11,3,28,10,5
3951,26,30,29,40,27,21,62,32,49,69,58,39,42,33,57,12,41,32,38,33,40,24,34,49
3952,6,11,11,8,5,12,8,13,11,12,7,11,9,13,13,13,13,13,8,12,12,10,8,5
3953,16,8,9,12,13,10,11,18,15,12,17,15,13,13,13,23,18,18,17,13,12,10,12,17
3954,15,15,24,22,23,39,39,33,47,23,35,29,31,33,27,40,27,30,25,50,28,25,22,39
3955,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,2,2,2,2
3956,25,38,41,51,58,57,56,61,53,44,51,55,44,59,50,54,72,55,56,47,38,50,43,44
3957,7,10,8,11,12,12,15,13,12,12,9,15,12,16,13,12,13,12,9,12,10,7,9,10
3958,38,39,20,30,61,58,47,47,54,59,52,56,58,60,51,55,40,47,27,35,27,40,44,45
3959,50,39,52,52,46,57,56,46,53,48,52,55,57,60,50,55,58,55,47,44,48,56,43,44
3960,6,8,10,8,11,11,11,15,12,14,10,11,12,11,14,13,11,13,11,10,10,7,8,6
3961,7,13,13,9,14,12,17,11,14,24,21,17,24,12,20,8,12,18,10,9,6,3,23,18
3962,18,21,28,22,25,31,24,33,29,32,28,30,31,33,27,19,20,15,31,39,26,19,3,15
3963,4,8,6,8,6,9,12,8,12,13,15,16,13,11,13,11,11,9,7,8,7,9,7,6
3964,22,19,20,31,32,34,33,36,32,34,40,33,34,35,30,27,31,33,33,17,23,12,19,16
3965,35,30,32,53,23,62,35,44,60,61,38,40,44,72,61,23,69,46,29,29,35,38,22,27
3966,7,9,12,13,11,8,14,12,16,12,15,12,10,12,15,12,10,10,12,9,10,11,14,18
3967,13,15,14,15,10,15,21,16,14,13,13,15,12,16,13,14,15,12,13,15,18,13,13,14
3968,53,54,51,60,81,86,105,93,99,90,113,86,106,44,70,76,78,82,87,68,89,53,35,72
3969,5,6,6,7,10,9,12,14,10,13,15,16,13,11,12,8,10,8,10,9,6,7,8,7
3970,70,59,46,72,32,41,105,91,99,83,123,61,48,83,93,76,86,53,79,35,36,60,33,29
3971,19,37,56,57,48,107,82,86,66,90,66,103,65,58,54,44,47,57,34,35,29,27,63,19
3972,3,7,28,8,13,17,12,18,14,19,15,23,19,16,20,13,10,8,17,14,12,9,16,6
3973,8,7,6,8,10,11,15,17,13,17,15,16,17,14,13,11,7,9,10,10,9,8,8,5
3974,52,28,37,21,33,10,42,35,55,60,48,40,59,51,36,10,36,32,32,52,34,48,45,46
3975,7,8,12,7,7,8,11,9,9,9,7,11,9,12,9,7,8,7,7,9,6,7,10,8
3976,34,54,44,72,48,66,76,86,74,83,56,80,54,69,52,63,75,64,80,54,65,70,36,34
3977,25,19,26,21,37,22,28,31,27,24,26,13,20,21,17,16,25,22,19,30,24,25,17,22
3978,49,38,27,50,42,56,43,41,52,43,50,54,55,36,49,44,36,54,43,35,38,49,42,43
3979,18,30,8,42,33,41,23,24,47,34,36,37,19,19,35,17,38,24,11,10,29,8,13,22
3980,3,20,27,12,24,30,28,12,20,21,17,29,30,3,7,6,5,29,23,11,25,4,15,19
3981,7,12,17,6,20,25,3,11,19,18,21,11,9,6,20,3,16,16,15,5,13,13,14,6
3982,55,57,74,46,48,84,83,90,78,85,99,82,84,88,73,80,63,81,82,83,70,28,48,44
3983,4,6,6,7,4,6,6,6,7,9,7,8,7,11,10,10,9,9,7,7,7,7,5,7
3984,4,3,3,3,38,29,23,5,27,11,4,15,4,23,11,3,10,6,6,5,9,13,9,3
3985,4,11,7,9,8,11,12,16,17,19,15,16,17,14,20,15,11,10,9,7,7,5,5,6
3986,53,41,55,55,77,61,59,65,56,47,71,59,60,63,53,48,56,58,59,60,51,40,46,47
3987,78,72,49,46,61,82,82,114,99,109,125,104,88,111,93,76,64,63,80,68,50,70,67,51
3988,13,12,12,10,12,19,13,10,17,27,17,23,19,19,18,14,15,18,15,11,9,8,10,9
3989,65,61,43,55,30,44,60,66,85,95,84,90,95,126,79,72,56,56,60,58,49,38,45,24
3990,9,8,6,9,8,14,12,11,16,17,19,21,21,14,14,14,14,13,10,12,7,8,10,8
3991,22,23,24,16,32,34,33,36,31,34,23,33,33,26,29,27,21,26,25,33,20,22,19,26
3992,22,31,41,34,22,24,35,49,42,46,53,44,45,47,40,20,58,44,45,34,28,53,26,14
3993,13,15,7,13,11,14,13,12,15,14,14,11,14,14,14,12,11,12,11,14,13,13,10,11
3994,8,8,9,7,7,7,10,10,9,9,8,8,7,10,10,8,7,7,6,7,8,5,6,6
3995,15,33,27,32,42,22,38,47,46,69,61,41,50,45,29,39,49,55,35,39,18,30,25,34
3996,9,16,9,12,8,7,8,13,11,12,7,11,9,13,13,7,13,13,8,12,12,7,8,11
3997,11,8,9,12,14,7,11,19,16,13,17,11,14,10,10,11,19,13,11,11,15,11,13,10
3998,4,21,10,28,32,31,19,25,29,20,20,30,31,23,20,30,31,30,31,33,26,37,19,13
3999,4,6,4,3,6,6,4,6,5,5,5,6,6,6,7,5,4,4,6,3,4,2,6,6
4000,4,2,4,4,3,1,5,5,6,5,8,6,4,7,3,6,5,6,6,7,4,8,4,5
4001,8,11,9,12,12,16,16,14,13,13,15,16,13,17,14,13,14,13,10,16,9,7,10,10
4002,6,8,5,7,9,9,11,19,15,14,13,11,11,11,14,12,11,10,8,8,8,7,8,4
4003,22,34,44,41,46,60,46,36,47,47,42,28,60,47,53,40,35,58,47,60,41,30,46,47
4004,24,18,25,24,22,34,26,36,32,34,40,27,34,35,30,24,31,33,26,34,28,30,19,21
4005,27,12,28,22,18,31,31,33,18,9,28,23,31,21,20,30,21,30,31,8,26,4,24,3
4006,27,21,28,28,25,31,30,33,29,24,36,30,31,32,27,17,20,19,20,39,26,6,18,13
4007,43,41,43,54,46,49,46,65,56,61,54,59,39,63,53,27,38,37,39,39,37,30,46,35
4008,5,9,7,9,9,11,12,10,12,17,15,16,17,12,13,11,8,9,7,9,7,7,7,6
4009,2,4,1,1,2,8,3,3,4,8,5,2,6,1,3,1,1,2,1,1,3,1,1,3
4010,11,2,17,7,16,16,12,10,10,10,10,7,8,17,20,13,9,6,16,15,13,7,17,10
4011,32,34,34,27,51,36,47,37,39,36,41,29,51,61,53,61,54,33,34,41,39,58,37,37
4012,7,8,11,15,9,9,13,11,15,11,13,11,10,11,14,14,8,9,11,5,9,10,3,3
4013,15,15,14,15,10,22,18,7,14,13,18,15,12,16,13,10,15,12,13,15,18,7,13,11
4014,17,34,38,23,39,51,36,36,47,23,32,26,31,37,33,13,45,18,38,15,42,18,7,14
4015,13,16,15,15,10,17,12,12,11,19,15,23,15,16,20,13,13,13,17,28,19,33,3,8
4016,8,7,9,8,12,11,15,14,13,17,15,16,17,14,13,11,11,9,10,10,9,8,8,5
4017,7,8,6,6,8,9,12,14,13,13,15,16,13,11,12,10,10,7,10,9,6,7,8,10
4018,77,54,26,72,52,43,105,70,80,83,125,92,73,69,48,63,75,69,83,54,53,34,49,37
4019,7,8,12,7,7,8,11,8,9,9,7,11,9,7,9,7,8,7,9,9,6,11,8,8
4020,21,54,70,96,77,86,105,74,99,83,38,80,65,69,70,84,98,86,80,36,65,66,21,37
4021,71,55,123,54,41,44,57,42,77,83,39,59,89,66,90,67,39,87,48,48,56,140,44,43
4022,173,80,186,39,133,108,202,144,191,134,241,200,104,214,101,136,126,101,202,73,73,37,26,159
4023,18,7,17,22,25,12,22,12,28,14,7,30,10,3,20,3,15,6,24,17,25,3,9,3
4024,19,14,19,3,10,24,20,21,21,29,18,28,28,19,19,22,20,22,23,7,19,33,18,9
4025,70,35,34,21,31,47,44,42,32,62,53,59,19,40,52,63,53,62,62,64,25,19,23,27
4026,5,25,33,7,5,5,9,6,43,15,16,5,13,5,11,14,7,39,6,63,38,5,5,5
4027,8,34,27,40,13,7,11,6,12,24,19,23,31,27,20,17,11,13,18,11,30,6,6,7
4028,6,7,7,9,9,8,7,12,14,9,14,10,7,12,11,10,10,9,12,7,7,10,7,7
4029,21,21,29,22,27,32,31,34,30,32,37,31,32,33,28,30,40,31,31,40,27,14,24,3
4030,11,15,16,20,27,18,19,29,31,22,26,16,16,17,20,18,10,26,17,15,28,14,22,13
4031,46,21,21,48,32,53,29,32,49,19,36,51,52,32,46,50,25,34,13,39,5,8,37,38
4032,10,14,56,22,27,12,75,21,71,50,90,74,76,55,67,34,34,29,25,29,27,17,23,22
4033,5,5,6,5,9,7,7,8,7,7,8,7,7,6,6,5,9,7,5,6,6,6,4,6
4034,30,82,36,87,75,94,119,130,113,123,109,118,121,126,106,97,72,98,56,46,82,66,69,58
4035,4,11,9,9,8,13,12,14,17,19,19,16,17,14,14,15,11,8,8,4,7,5,5,6
4036,40,41,55,54,77,60,59,65,56,61,71,58,60,63,53,58,76,58,59,38,50,56,46,47
4037,8,8,6,7,8,14,12,11,16,17,19,21,21,14,14,14,14,13,10,10,7,8,10,8
4038,113,141,77,66,49,41,81,79,60,27,131,108,89,85,43,49,74,56,83,68,57,54,158,109
4039,4,16,18,23,41,22,28,29,7,11,14,12,12,19,12,19,12,11,6,24,3,8,14,3
4040,8,8,9,8,7,7,10,10,8,9,8,8,7,10,10,8,7,7,6,7,10,5,6,6
4041,15,16,9,12,8,6,11,14,12,13,15,11,9,14,14,11,14,13,11,18,13,11,8,10
4042,12,9,10,10,14,8,12,20,12,13,18,12,14,10,10,12,20,20,12,15,11,11,11,7
4043,12,11,11,6,17,14,12,13,16,25,20,21,17,17,16,13,14,16,13,10,9,7,10,10
4044,47,38,18,37,24,33,48,53,45,76,88,94,97,76,71,69,93,57,73,45,59,33,27,51
4045,24,32,43,34,37,32,34,38,31,31,56,39,48,28,31,38,35,46,36,39,29,42,12,27
4046,14,9,8,13,11,16,14,13,16,15,15,12,15,15,15,13,16,11,12,9,8,11,11,10
4047,6,4,4,5,6,7,6,5,5,7,8,6,7,7,4,6,4,6,6,8,5,8,5,5
4048,91,56,82,109,116,80,106,112,133,105,172,142,117,134,124,102,84,69,75,52,93,60,81,90
4049,13,14,18,18,16,19,30,27,18,14,30,32,26,33,28,23,10,22,16,26,21,11,16,24
4050,3,2,2,22,19,3,23,15,12,9,7,9,3,16,9,6,6,2,5,4,8,11,2,2
4051,3,4,3,3,3,3,3,3,5,11,4,7,10,8,6,6,5,6,4,5,3,3,3,3
4052,12,14,19,10,4,4,12,20,11,8,14,10,11,16,13,17,7,17,17,3,18,14,24,18
4053,14,37,13,33,19,17,54,59,51,56,17,53,34,28,48,53,16,53,17,70,20,23,11,15
4054,4,8,5,7,9,10,11,13,12,14,10,11,9,11,14,10,11,10,8,10,8,7,8,4
