edge_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
5407,9,9,12,11,8,13,12,11,9,7,11,8,9,11,11,13,10,10,7,7,9,11,7,7
5408,3,4,5,9,8,7,7,7,10,9,6,9,6,5,4,11,9,9,2,11,4,9,8,5
5409,8,7,6,8,16,12,14,11,15,12,13,11,10,8,9,9,9,9,10,5,5,8,7,8
5410,40,38,78,53,64,59,57,53,57,54,64,73,50,56,37,54,68,62,53,44,45,30,21,55
5411,52,72,69,35,79,87,85,79,84,77,69,108,75,83,98,87,77,70,109,71,64,48,22,21
5412,15,14,14,14,12,17,18,20,20,23,14,16,19,14,17,13,12,13,19,15,12,19,6,8
5413,15,4,10,12,1,1,15,14,20,20,17,19,7,15,18,24,18,23,20,23,1,20,24,15
5414,12,20,28,3,23,32,14,23,12,18,22,5,11,18,30,3,28,22,40,27,32,5,12,19
5415,5,6,6,11,15,14,14,17,16,17,24,23,19,21,19,18,13,16,14,18,12,14,10,7
5416,21,82,28,33,100,76,90,62,112,71,101,71,79,67,77,87,80,80,38,80,77,70,60,54
5417,26,26,47,43,40,46,38,53,63,60,64,73,51,56,66,67,57,68,74,71,64,60,56,55
5418,11,16,14,26,19,11,14,13,13,10,12,13,12,16,14,16,14,13,14,18,12,19,13,17
5419,8,4,5,7,8,10,11,15,9,17,12,9,10,8,13,9,8,7,8,9,7,8,7,8
5420,57,39,56,45,50,68,71,78,63,93,71,60,52,63,51,83,63,52,55,37,73,29,57,51
5421,12,6,17,7,3,5,22,29,13,5,16,21,10,21,11,25,17,32,8,15,35,5,27,15
5422,11,15,10,14,16,11,13,12,14,18,10,12,10,13,10,3,11,9,12,9,8,10,7,13
5423,19,34,31,39,13,25,31,19,19,23,26,39,27,30,22,34,21,14,20,10,24,17,20,10
5424,9,8,10,10,8,8,11,9,12,10,14,13,15,13,8,12,9,8,12,7,7,6,6,6
5425,86,49,91,80,96,87,71,79,38,81,96,52,75,83,98,108,102,71,110,104,25,67,36,26
5426,1,7,6,2,8,1,5,4,7,9,8,3,2,3,5,2,6,11,1,11,8,1,4,4
5427,10,8,10,12,7,11,9,10,11,20,12,13,13,15,14,16,12,15,16,7,12,13,9,12
5428,31,58,43,47,28,38,74,97,37,97,62,34,65,55,59,80,59,39,44,47,36,38,47,10
5429,18,11,9,13,10,11,11,15,15,16,10,17,17,15,12,4,12,11,15,12,9,17,13,10
5430,2,3,6,13,7,11,11,10,14,18,9,13,9,10,12,2,3,16,9,9,3,14,5,1
5431,19,13,35,34,41,43,28,34,37,45,41,35,47,36,29,30,33,21,24,22,13,24,24,12
5432,4,10,9,21,20,12,9,12,12,6,18,20,14,16,10,25,19,24,21,11,7,5,16,6
5433,8,31,22,23,17,16,9,31,28,51,13,24,23,14,39,28,14,24,16,21,16,15,13,14
5434,13,40,5,24,16,24,5,40,31,36,26,39,48,37,39,6,18,21,32,17,36,54,22,41
5435,61,53,27,24,120,56,68,99,88,74,69,76,66,78,102,70,103,69,70,64,71,65,74,32
5436,10,8,10,7,10,12,12,9,11,11,11,12,10,11,13,12,8,9,10,9,9,8,10,6
5437,85,25,56,70,44,23,49,28,78,49,66,32,36,31,29,48,34,50,38,61,66,53,53,32
5438,6,6,8,6,34,14,26,10,26,12,15,13,23,37,21,19,25,15,19,14,17,13,26,21
5439,15,8,10,10,15,12,12,11,15,20,12,12,10,15,10,14,10,13,11,12,12,14,17,11
5440,9,11,14,11,10,10,12,14,15,12,17,11,13,15,13,16,15,15,11,13,10,13,10,11
5441,6,7,6,9,9,12,15,13,16,12,15,21,12,16,11,14,10,9,7,9,10,7,7,5
5442,12,18,6,18,21,21,26,29,31,27,29,36,29,18,36,16,17,7,15,6,11,13,16,26
5443,3,5,9,11,8,9,9,8,12,16,8,11,8,6,6,7,5,3,12,11,10,7,10,9
5444,11,14,14,14,10,11,11,12,12,14,12,11,12,11,9,14,13,15,11,13,10,10,23,10
5445,49,51,43,76,45,107,49,116,142,35,85,24,77,59,55,106,38,42,112,72,87,78,114,75
5446,21,27,11,19,7,8,20,14,39,16,23,18,18,14,14,8,12,10,26,30,23,26,46,23
5447,5,7,6,10,10,11,10,13,9,12,13,12,12,11,13,8,9,11,9,9,9,10,7,6
5448,46,40,60,72,68,52,61,56,75,64,68,43,53,59,52,77,54,91,20,59,68,64,69,46
5449,23,30,3,15,11,10,33,14,13,4,18,20,14,15,15,17,27,13,20,34,19,23,25,12
5450,8,8,11,12,6,12,10,10,9,10,10,10,8,10,10,11,9,9,7,7,6,10,6,5
5451,7,7,10,9,8,7,5,7,6,6,8,9,6,7,8,8,6,11,7,11,6,8,9,5
5452,1,4,21,18,17,16,15,14,20,1,17,19,13,15,18,19,18,23,1,23,13,20,1,1
5453,29,13,13,50,35,43,47,29,31,76,47,40,37,41,48,66,38,91,56,16,68,54,16,42
5454,8,7,6,8,20,12,14,11,15,17,13,11,10,8,9,9,9,9,10,5,5,8,7,8
5455,15,9,14,18,12,17,12,20,20,16,17,16,19,15,17,16,12,13,19,15,12,19,10,12
5456,1,1,23,1,1,1,17,1,14,30,19,21,15,9,19,26,20,10,21,25,14,21,26,16
5457,13,31,38,4,32,35,18,31,34,44,38,15,30,33,39,35,20,40,44,33,38,14,30,10
5458,85,62,44,66,71,68,85,78,58,52,46,67,75,82,97,66,76,77,63,63,73,52,72,50
5459,4,6,6,11,10,14,14,20,11,24,24,27,19,21,19,18,13,16,14,17,9,11,10,7
5460,10,16,17,25,18,11,14,12,13,10,12,13,12,16,15,13,13,13,14,9,12,19,17,17
5461,9,8,9,7,7,9,9,8,9,12,8,12,8,7,10,14,7,10,12,13,7,8,4,7
5462,32,16,49,72,20,62,61,56,26,62,68,57,54,59,70,46,50,72,33,42,20,46,34,28
5463,9,7,8,11,8,10,12,16,10,13,14,11,9,9,14,10,9,8,9,10,8,8,8,7
5464,5,3,2,4,3,3,3,4,4,4,2,5,5,4,3,2,3,3,4,3,2,5,4,3
5465,6,5,5,5,7,4,9,5,10,1,5,6,7,6,4,4,5,10,4,6,4,10,6,3
5466,0,3,2,3,0,1,1,1,4,6,0,0,1,1,1,5,0,5,1,0,1,0,0,3
5467,40,33,34,47,46,40,39,46,50,54,56,64,44,49,43,39,60,50,39,38,43,37,43,38
5468,6,5,7,5,8,8,8,9,8,10,9,13,15,12,8,12,9,8,12,7,7,6,6,6
5469,5,7,10,3,6,2,7,3,3,3,4,4,4,4,3,5,9,3,4,7,6,3,5,3
5470,11,8,10,9,5,11,9,10,14,6,17,19,14,15,15,17,9,9,6,12,12,9,9,12
5471,43,49,31,58,66,35,74,68,56,95,83,70,45,71,49,80,71,48,53,71,45,38,36,36
5472,37,36,39,23,63,53,57,65,46,48,35,76,66,70,76,87,58,60,29,65,86,43,37,29
5473,14,7,9,8,9,11,11,8,10,10,10,11,9,10,12,15,9,12,9,7,8,7,9,6
5474,34,51,35,26,47,63,64,65,57,43,37,50,62,43,35,57,38,33,42,78,36,28,27,42
5475,54,39,72,46,41,55,54,49,59,51,45,68,47,40,43,44,64,51,50,49,35,53,47,40
5476,6,35,38,12,32,33,6,9,18,29,22,49,34,19,17,45,31,9,10,15,43,9,35,3
5477,1,0,1,2,1,3,3,3,1,4,4,0,3,3,4,3,1,5,4,0,4,4,1,3
5478,12,26,5,29,32,35,12,26,10,44,18,17,14,11,12,26,14,12,15,9,13,10,3,27
5479,12,7,8,23,5,3,35,32,15,35,18,33,11,23,12,21,23,13,15,6,36,10,10,13
5480,12,19,19,29,23,21,31,23,26,23,26,22,19,17,27,27,26,22,23,17,16,19,23,24
5481,35,17,20,26,20,25,24,28,21,38,29,32,20,23,22,25,25,11,24,5,14,22,26,22
5482,1,1,2,4,1,3,1,3,1,2,1,2,2,2,1,2,1,3,2,4,2,2,3,1
5483,12,11,10,13,15,12,15,10,15,20,14,16,10,15,13,16,13,13,13,12,9,13,17,9
5484,9,11,14,11,10,10,12,14,15,12,17,11,13,15,11,16,15,15,11,13,10,13,10,11
5485,28,19,12,63,37,52,53,49,30,27,60,38,47,40,46,29,32,70,14,11,60,16,22,10
5486,10,3,3,28,21,24,24,10,12,21,10,21,14,16,19,26,19,24,21,5,18,4,23,15
5487,32,29,21,17,3,25,3,29,26,26,15,22,21,30,36,33,13,3,19,8,21,20,36,30
5488,36,21,25,26,24,34,31,28,25,31,23,34,33,30,26,33,30,23,37,23,42,29,25,17
5489,4,7,6,9,10,13,16,16,17,28,16,29,13,17,11,14,10,10,7,7,5,7,6,7
5490,12,15,16,20,11,15,15,16,14,15,14,12,13,12,10,16,12,20,21,19,18,11,21,11
5491,41,41,53,46,41,45,56,52,55,36,26,49,49,42,45,34,50,52,52,47,44,26,21,43
5492,32,29,38,35,50,45,56,52,55,44,63,59,31,54,33,38,35,40,42,45,44,52,27,43
5493,8,7,6,11,13,11,10,10,10,12,13,12,13,12,13,8,10,11,9,9,9,10,7,7
5494,8,5,23,13,19,3,1,1,22,16,19,1,1,16,19,26,20,17,10,25,19,1,26,6
5495,8,7,6,8,20,12,14,11,15,17,13,11,10,8,9,9,9,9,10,5,5,8,7,8
5496,40,36,54,53,53,58,57,40,42,54,64,54,50,55,66,62,35,59,37,71,44,51,23,30
5497,85,72,53,64,35,68,53,78,36,20,54,49,75,82,73,34,90,40,79,82,89,33,29,27
5498,5,6,6,11,10,14,17,20,11,24,24,27,19,21,19,12,13,16,14,12,9,11,10,7
5499,35,42,25,80,13,12,47,43,48,20,36,41,24,23,37,38,29,48,31,40,29,52,40,26
5500,33,8,31,39,3,9,33,30,43,35,37,42,24,12,28,11,12,49,7,14,12,42,13,31
5501,10,18,6,38,11,17,27,21,22,10,8,15,20,6,18,9,27,15,10,8,13,28,19,14
5502,14,16,11,6,19,16,9,7,34,7,9,16,24,24,16,14,12,12,23,21,15,14,8,6
5503,2,3,4,7,2,11,3,14,3,4,4,8,5,5,3,6,4,2,2,13,4,3,9,3
5504,8,9,7,8,10,4,8,6,4,6,9,15,13,12,7,11,7,8,8,14,9,8,12,6
5505,53,34,21,17,95,68,85,79,85,91,96,108,75,83,98,129,102,112,109,115,96,69,72,56
5506,16,15,15,16,13,13,14,15,22,18,18,17,21,16,19,12,14,14,21,17,13,21,26,9
5507,6,7,1,1,1,11,15,14,20,27,17,1,13,14,17,3,18,22,19,22,2,9,1,14
5508,19,13,45,21,22,34,34,25,44,37,38,7,6,25,39,44,30,40,43,50,25,17,24,32
5509,24,37,21,38,31,47,45,40,48,46,49,41,39,56,55,39,36,41,45,45,42,43,27,44
5510,11,17,22,23,16,16,13,14,15,11,13,10,13,18,20,17,20,14,15,6,18,8,19,18
5511,7,8,9,6,5,6,5,4,5,6,8,9,4,5,5,7,8,7,6,6,4,6,8,4
5512,6,6,7,7,8,8,8,9,8,10,9,13,15,12,8,12,9,8,12,7,7,6,6,6
5513,53,78,61,62,95,87,85,79,70,91,96,108,75,83,98,134,76,32,79,60,59,27,26,32
5514,59,23,42,59,41,49,47,56,50,34,68,31,41,59,52,27,38,54,47,24,36,38,19,37
5515,8,7,8,12,11,12,12,11,12,13,14,10,8,12,9,13,9,8,9,10,8,8,8,7
5516,31,39,56,64,79,72,57,79,63,56,49,60,75,63,68,48,37,44,45,40,42,21,27,39
5517,22,16,21,18,10,22,18,20,29,11,35,40,28,31,30,34,26,18,28,26,25,18,19,24
5518,23,26,136,119,65,71,12,24,62,21,9,32,47,44,110,10,19,53,77,30,112,61,61,76
5519,14,7,21,3,8,10,15,11,13,8,4,7,10,10,12,3,7,13,10,13,6,16,17,7
5520,20,6,24,31,48,34,38,14,38,29,14,19,19,20,41,19,25,23,20,23,23,17,22,7
5521,15,7,10,13,15,12,15,10,15,20,14,12,10,15,13,16,13,13,13,12,9,13,17,9
5522,10,12,15,12,7,11,12,15,16,13,18,11,14,16,11,18,16,10,12,14,11,14,11,12
5523,18,29,30,16,19,22,22,9,11,20,17,21,13,15,17,24,18,23,19,18,17,22,11,14
5524,16,14,30,12,14,25,22,14,41,33,4,40,19,17,16,12,13,7,28,47,35,18,15,14
5525,44,49,29,28,5,43,42,40,59,30,21,40,37,31,24,30,57,23,28,49,47,47,48,25
5526,7,8,6,22,29,30,14,24,16,26,29,44,31,17,15,41,28,16,16,23,39,29,6,18
5527,2,6,2,3,3,2,3,8,2,5,3,7,7,6,3,2,2,3,2,2,4,7,5,2
5528,2,4,2,3,4,5,2,3,6,6,4,4,3,2,2,2,2,2,2,1,3,1,1,3
5529,5,7,6,9,10,12,17,13,22,12,16,15,13,12,11,11,10,10,8,10,9,10,6,8
5530,13,18,16,17,21,59,61,56,80,27,68,43,53,45,70,20,23,22,20,20,15,17,16,57
5531,6,8,3,6,4,5,5,6,5,5,5,6,6,6,6,4,4,5,5,7,5,5,4,4
5532,13,15,8,16,13,15,12,9,10,13,14,12,11,12,10,11,15,12,13,7,19,8,26,9
5533,21,35,36,29,51,39,55,27,38,36,32,36,26,29,25,45,34,34,36,25,25,26,33,29
5534,4,2,2,5,2,5,3,7,4,4,3,6,6,5,5,3,4,9,4,7,3,2,9,3
5535,1,4,0,1,0,3,1,2,1,2,4,4,4,1,3,3,6,3,2,3,5,3,1,1
5536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5537,1,1,1,3,1,1,2,2,2,4,1,4,3,3,4,5,1,7,2,13,7,1,2,1
5538,6,5,53,48,7,62,35,47,81,8,5,7,54,20,5,5,9,75,26,52,44,6,13,7
5539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5540,1,2,1,1,1,1,2,2,2,2,1,3,3,2,2,2,2,2,3,2,2,2,2,1
5541,11,11,9,13,7,9,6,13,8,10,12,17,13,16,11,7,6,5,9,9,12,7,8,7
5542,23,32,7,14,18,62,14,31,60,31,22,40,29,53,27,105,20,31,47,31,37,10,26,29
5543,21,40,48,38,31,39,49,37,36,44,34,51,43,36,56,40,40,40,31,39,29,38,31,61
5544,8,16,21,10,10,12,10,11,13,10,9,16,8,14,11,18,15,22,13,25,11,11,9,11
5545,6,10,6,10,10,9,6,10,9,12,5,12,12,11,13,8,9,11,9,9,9,10,7,6
5546,61,55,82,72,68,62,61,56,80,58,68,43,41,59,52,77,54,91,56,90,68,60,95,58
5547,6,7,1,1,1,12,15,2,20,27,17,19,13,14,3,23,18,11,19,22,17,11,1,1
5548,2,2,1,2,1,3,1,2,1,2,1,2,1,3,2,1,4,1,1,2,1,1,2,1
5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5550,1,1,1,3,1,1,2,2,2,7,1,4,3,2,4,4,1,5,2,13,1,1,2,1
5551,4,8,3,2,1,3,1,2,4,2,8,4,3,6,1,1,7,3,3,2,3,4,2,1
5552,8,8,7,6,6,11,9,10,9,16,12,19,12,11,7,9,13,9,13,9,8,10,9,5
5553,41,10,21,9,26,35,46,32,19,33,38,35,16,9,13,26,34,13,37,25,48,20,14,9
5554,24,22,14,17,35,43,47,39,56,55,47,54,37,41,34,46,54,66,47,15,38,37,39,13
5555,8,7,6,5,5,8,10,11,11,6,13,8,10,8,9,9,9,9,10,5,5,8,7,5
5556,5,6,6,14,10,15,14,20,11,24,24,28,15,21,19,12,14,16,14,12,9,11,10,7
5557,52,68,47,53,75,76,72,62,61,58,75,64,79,87,77,87,65,93,104,65,59,66,47,86
5558,16,12,15,16,13,19,13,22,21,18,18,21,21,16,19,15,13,17,21,17,13,21,25,13
5559,9,10,8,18,15,15,18,14,15,12,13,28,19,21,11,16,12,10,20,19,17,19,18,17
5560,59,62,73,107,100,92,90,83,89,162,100,114,79,87,103,117,107,112,115,104,70,66,76,64
5561,6,5,7,7,8,8,8,9,8,10,7,9,10,9,8,12,9,8,8,7,7,6,6,6
5562,12,5,6,21,37,54,23,49,70,28,25,67,36,51,17,26,36,43,23,18,47,16,12,41
5563,21,28,10,36,34,31,31,28,40,55,34,39,27,30,35,48,36,46,39,45,34,39,20,29
5564,3,4,2,4,3,4,2,5,2,1,2,6,5,5,5,1,6,6,4,4,4,5,3,2
5565,2,1,1,2,1,3,1,2,1,2,1,1,1,8,5,1,5,10,3,2,3,8,4,1
5566,2,3,2,3,3,6,4,5,3,6,3,11,5,8,7,6,7,19,6,10,7,4,7,2
5567,17,12,16,29,17,16,12,17,24,13,20,13,16,12,11,16,14,18,15,17,13,9,20,13
5568,9,4,12,11,10,9,9,8,12,17,10,12,8,9,5,7,11,11,12,8,10,8,6,7
5569,46,40,41,41,40,49,47,56,60,33,51,40,41,41,70,47,72,66,56,37,36,56,36,58
5570,8,4,8,6,8,11,9,9,11,12,9,10,10,11,8,12,8,8,8,9,8,8,7,6
5571,41,12,13,23,57,28,31,41,19,21,29,39,30,23,27,25,13,21,40,12,19,20,67,50
5572,4,12,9,14,14,10,15,14,13,8,7,11,9,8,13,7,13,11,11,11,8,8,9,12
5573,25,6,12,39,28,17,30,41,25,15,18,16,25,19,36,17,21,23,40,31,20,16,20,19
5574,7,13,15,12,10,12,16,12,12,14,11,16,14,12,18,13,13,13,10,13,9,14,10,20
5575,8,17,21,7,11,12,10,8,10,7,9,16,9,14,11,13,12,22,14,25,12,11,9,11
5576,22,41,19,34,45,28,53,49,21,27,41,29,23,36,44,56,27,45,23,38,32,45,14,36
5577,31,13,12,13,19,22,7,12,11,27,24,28,13,15,17,24,18,10,19,22,17,7,4,15
5578,8,18,19,23,12,16,11,13,18,11,6,14,12,12,16,11,16,10,8,12,7,13,13,13
5579,6,14,14,28,34,21,20,24,26,28,8,25,15,14,21,15,34,32,24,23,13,24,24,12
5580,13,12,11,14,16,13,16,9,16,14,15,17,11,12,14,18,13,14,14,13,13,14,18,10
5581,13,12,15,12,7,11,13,12,14,13,14,12,14,16,12,13,16,13,12,14,14,11,11,12
5582,4,8,6,6,10,11,13,14,12,12,16,16,13,12,14,8,10,10,9,8,5,6,6,5
5583,11,14,11,14,12,14,11,12,9,12,13,11,10,11,9,10,14,11,12,7,17,8,10,8
5584,22,28,53,66,63,57,45,39,74,53,39,71,49,42,33,46,67,40,43,21,48,36,25,42
5585,42,41,20,43,63,57,56,52,62,73,63,53,49,54,64,23,55,67,60,65,63,72,64,31
5586,6,10,6,10,10,9,7,10,9,12,11,12,12,11,13,8,8,11,9,9,9,10,7,6
5587,19,22,6,6,10,18,5,18,26,12,26,15,33,26,22,25,8,49,37,37,16,19,12,18
5588,8,13,9,9,10,13,16,12,12,14,11,17,14,12,13,13,13,13,10,13,9,15,13,10
5589,8,17,8,8,11,19,14,12,10,10,9,17,5,10,19,13,16,15,22,9,26,12,14,11
5590,33,25,34,39,19,38,27,30,27,9,30,16,22,32,31,35,27,27,21,21,19,32,21,16
5591,33,30,35,5,3,23,33,12,27,5,6,42,29,32,23,21,39,40,38,29,28,23,29,31
5592,7,7,10,9,8,7,7,7,10,9,8,9,6,7,8,8,9,11,9,11,8,9,9,7
5593,9,5,3,6,4,6,3,11,6,3,16,29,10,17,11,6,13,16,8,10,7,8,10,3
5594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5595,3,4,3,5,3,8,6,7,7,12,4,19,6,14,10,11,9,9,5,14,8,9,9,4
5596,12,6,5,7,3,9,4,10,7,5,12,28,11,12,7,4,13,9,10,7,11,14,7,4
5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5598,3,4,3,5,4,9,6,7,7,13,4,19,7,14,9,11,9,8,6,15,7,9,9,4
5599,42,36,20,14,32,28,46,15,34,36,39,47,51,18,23,21,45,31,35,14,34,29,34,26
5600,85,77,25,79,76,68,85,78,76,81,71,108,75,63,97,77,76,64,91,82,76,71,62,57
5601,5,6,6,11,10,14,14,17,11,24,24,27,15,21,19,12,13,16,14,12,9,11,10,7
5602,8,7,5,8,8,7,8,11,6,9,13,8,10,8,9,6,7,7,5,8,5,6,7,8
5603,26,21,39,27,34,38,44,40,42,45,64,72,35,43,34,47,51,40,30,50,38,28,35,31
5604,22,21,16,20,22,24,25,28,32,26,23,21,26,29,40,25,24,23,30,22,26,20,15,13
5605,19,4,6,4,3,6,3,4,7,6,6,8,20,7,8,10,6,7,4,8,3,9,11,18
5606,71,36,64,52,95,87,85,79,94,112,96,108,75,83,98,134,102,86,109,127,96,109,109,82
5607,15,14,10,18,6,12,13,14,20,16,17,19,19,15,12,9,12,13,19,16,12,19,24,8
5608,15,10,8,18,15,15,10,14,15,16,13,27,19,21,11,16,12,10,20,22,17,19,18,17
5609,48,35,43,19,11,33,36,22,51,14,25,16,22,22,12,26,20,32,29,45,46,33,25,31
5610,8,18,34,5,36,16,32,30,13,13,24,30,28,31,17,50,38,15,5,6,24,23,20,7
5611,5,14,5,21,10,11,33,19,6,34,8,20,5,9,4,3,12,18,7,34,5,16,9,7
5612,6,8,10,7,8,8,8,9,8,10,7,9,10,9,8,10,9,8,8,7,7,6,6,6
5613,22,73,88,27,75,87,86,79,105,34,96,108,75,83,98,100,68,23,110,22,27,31,64,60
5614,21,28,38,68,64,58,57,53,63,75,64,73,50,56,66,72,68,86,73,85,64,73,75,55
5615,11,11,15,20,13,15,11,15,22,12,13,12,15,11,10,15,13,17,14,23,12,10,18,12
5616,8,5,8,6,8,11,10,9,12,9,9,10,11,12,8,13,8,8,8,9,8,8,7,6
5617,31,39,63,45,47,68,68,78,84,67,95,81,58,63,68,69,37,64,55,57,55,42,37,64
5618,7,29,4,6,30,33,32,29,42,48,36,40,28,31,37,20,38,48,41,16,21,10,12,25
5619,28,27,35,32,25,43,44,49,31,28,29,26,33,28,30,30,31,26,34,32,19,27,32,29
5620,29,12,21,18,18,20,16,11,10,12,22,25,12,13,23,17,16,14,18,7,15,19,3,14
5621,10,22,32,28,30,23,26,25,28,33,29,24,30,26,33,28,21,33,44,28,27,16,16,26
5622,34,24,41,36,32,43,29,39,32,28,24,37,26,22,33,34,35,40,39,38,28,28,30,25
5623,12,11,6,7,14,15,17,17,16,32,13,16,15,15,11,3,8,7,28,12,25,17,6,19
5624,11,13,8,13,12,9,14,10,12,10,12,10,9,6,12,6,12,12,11,10,12,13,14,16
5625,14,18,6,13,19,25,30,31,24,27,20,25,22,23,36,13,28,45,36,26,34,31,18,20
5626,7,5,2,1,1,1,5,2,4,1,3,3,2,5,5,11,6,2,9,8,6,5,8,7
5627,31,23,29,26,14,22,26,20,41,47,35,39,39,30,36,34,26,21,47,46,35,32,26,35
5628,51,56,39,32,61,40,81,73,60,113,118,75,90,60,91,58,45,37,55,54,47,38,44,52
5629,1,1,0,4,4,4,3,3,5,6,4,4,3,3,0,5,4,5,4,5,0,1,2,3
5630,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1
5631,13,13,19,153,15,16,129,67,28,94,101,79,114,125,69,98,154,193,80,192,144,38,68,124
5632,16,17,17,15,15,26,17,35,22,49,24,29,25,28,31,32,43,34,24,40,27,18,20,20
5633,16,15,11,14,17,13,13,11,22,10,15,17,11,16,14,18,11,14,15,13,13,15,19,10
5634,12,11,14,11,7,10,12,11,13,8,13,11,13,15,11,12,15,12,11,13,13,10,10,11
5635,26,32,24,60,4,9,42,24,66,76,39,64,31,19,43,45,7,62,36,33,38,36,30,19
5636,20,12,19,14,6,6,8,13,40,34,7,22,40,23,36,11,7,8,11,32,16,13,21,8
5637,4,7,5,5,9,10,11,12,11,11,15,14,12,11,13,7,9,9,8,7,6,5,5,4
5638,8,47,16,44,55,62,61,56,60,72,68,36,54,35,70,17,59,20,57,16,14,14,13,58
5639,4,6,12,11,10,9,9,8,12,17,10,12,8,9,11,11,11,14,9,11,10,12,14,9
5640,15,14,16,14,8,14,11,11,9,12,13,11,10,11,9,10,14,11,12,9,13,8,8,8
5641,5,10,8,10,10,11,6,10,9,11,10,12,12,11,13,8,8,10,9,9,9,9,7,6
5642,61,55,57,50,45,28,42,29,56,55,68,43,29,41,36,66,38,44,39,33,25,54,48,47
5643,10,17,17,23,14,22,28,15,16,14,12,31,20,23,11,19,24,21,32,37,20,22,21,27
5644,9,14,9,9,10,11,13,12,12,15,11,17,14,12,13,13,13,13,10,13,10,15,14,10
5645,31,12,13,35,46,52,26,42,26,20,26,32,25,19,36,25,37,55,34,18,21,22,10,15
5646,5,12,3,36,3,31,21,9,33,4,3,39,19,30,35,48,36,3,39,45,34,25,8,20
5647,10,8,6,9,3,10,3,16,10,11,6,19,13,24,8,4,17,13,14,8,5,14,7,4
5648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5649,6,8,6,8,4,9,13,14,20,13,4,12,19,21,21,14,18,13,16,18,8,12,13,11
5650,10,8,6,9,3,10,3,16,10,11,7,19,13,24,8,4,17,13,13,7,5,13,7,4
5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5652,7,8,7,8,4,10,13,14,20,13,4,12,19,21,21,14,18,12,16,18,7,12,13,11
5653,41,29,19,10,18,51,46,38,45,61,25,47,44,23,27,34,30,42,39,47,55,49,78,33
5654,25,18,15,18,18,20,21,27,21,21,16,24,23,21,17,22,17,19,21,17,12,24,18,13
5655,15,15,15,26,15,15,15,27,160,314,55,153,153,130,40,61,15,260,55,131,15,78,19,75
5656,14,22,13,22,40,38,47,35,60,39,34,43,29,38,48,41,20,54,37,28,14,38,15,17
5657,9,8,5,7,9,8,8,11,7,9,14,8,11,9,10,6,10,8,7,8,5,7,8,9
5658,5,6,6,6,7,7,7,8,9,6,6,6,7,8,11,7,7,7,8,6,7,6,4,4
5659,38,7,10,5,5,13,7,7,9,10,10,13,13,12,20,22,10,11,6,14,5,15,13,29
5660,5,6,6,11,11,15,17,21,12,25,25,28,15,22,19,13,14,17,14,13,9,12,10,7
5661,62,41,48,37,40,47,57,83,89,71,63,64,42,67,72,87,56,44,58,102,29,47,28,69
5662,15,14,10,12,8,12,10,14,20,16,17,19,19,15,12,9,12,13,13,15,12,19,24,8
5663,15,10,7,18,11,15,18,11,15,16,10,13,19,21,11,16,9,10,12,22,11,15,18,12
5664,19,9,4,16,7,4,16,6,11,11,5,18,25,15,55,4,4,13,11,23,6,30,17,12
5665,9,8,10,10,17,8,11,9,12,10,14,13,10,12,8,10,8,8,8,7,7,6,6,6
5666,60,62,67,60,60,87,71,79,85,68,96,109,75,83,98,87,53,70,110,95,96,19,53,53
5667,64,53,43,58,36,71,82,68,61,67,41,86,50,85,85,38,32,48,30,82,111,59,57,68
5668,5,15,27,8,3,4,14,27,6,9,10,12,20,16,33,4,35,36,27,43,15,37,13,23
5669,16,12,15,7,17,13,16,12,13,17,12,22,21,13,14,21,11,17,12,20,18,15,16,18
5670,22,23,8,11,23,23,18,22,8,26,24,17,26,17,14,18,24,30,19,18,10,24,19,42
5671,15,11,15,26,13,15,11,15,22,12,13,12,12,11,10,15,13,17,14,23,12,8,18,12
5672,6,8,12,6,10,9,9,9,12,17,10,12,8,9,11,10,8,11,9,5,6,8,5,4
5673,58,40,33,52,51,49,47,56,50,66,51,77,54,59,52,41,38,55,37,39,30,56,15,39
5674,8,4,8,8,8,9,9,9,11,12,13,7,10,11,8,9,8,8,8,9,8,8,7,6
5675,14,17,22,20,17,24,14,13,16,17,19,16,15,16,13,11,20,14,21,11,19,17,27,18
5676,11,7,13,26,28,25,17,23,18,16,18,22,28,19,25,26,19,28,19,25,24,22,14,13
5677,46,20,20,30,24,46,26,17,27,26,23,27,48,53,45,27,49,53,32,11,25,28,21,37
5678,10,11,14,13,12,12,12,11,20,20,14,16,10,15,18,17,10,13,14,12,12,11,17,12
5679,12,11,14,11,10,10,11,11,12,12,13,15,13,21,11,12,14,12,11,13,13,10,10,11
