id,olng,olat,dlng,dlat,Ts,Tr,Cep,Tp,Td,WT,TD,D
2209,-73.954094,40.766262,-73.996269,40.750134,985.39,3252,3252,3310.48,4823.73,58.48000000000002,527.8599999999996,1.5356863779823213
2210,-73.976501,40.788334000000006,-73.94139100000002,40.786556,665.28,3255,3255,4033.08,4698.36,778.0799999999999,-2.2737367544323206e-13,0.9999999999999997
2211,-73.983124,40.750423,-74.00636300000002,40.738597999999996,694.85,3259,3259,3479.83,4220.29,220.82999999999993,45.610000000000014,1.0656400662013383
2212,-73.982483,40.765541,-73.98799100000002,40.764922999999996,204.41,3261,3261,-1.0,-1.0,-1,-1,0.0
2213,-73.984009,40.729588,-73.96635400000002,40.753871999999994,349.22,3264,3264,3442.67,3791.89,178.67000000000007,-2.2737367544323206e-13,0.9999999999999993
2214,-73.96243299999998,40.767204,-73.967407,40.790333000000004,528.98,3266,3266,3423.08,4129.67,157.07999999999993,177.61000000000013,1.3357593859881283
2215,-73.996437,40.720421,-73.978943,40.727249,607.66,3268,3268,-1.0,-1.0,-1,-1,0.0
2216,-73.988029,40.749039,-73.99011999999998,40.756851,286.96,3271,3271,-1.0,-1.0,-1,-1,0.0
2217,-74.013306,40.715084000000004,-73.946541,40.781544,1395.63,3274,3274,3339.79,5070.03,65.78999999999996,334.6099999999997,1.2397555225955301
2218,-73.963448,40.761711,-73.991646,40.750019,779.34,3277,3277,3413.16,4203.24,136.15999999999985,10.739999999999895,1.0137808915235968
2219,-73.99395,40.715416,-74.005539,40.728638000000004,600.41,3279,3279,3373.3200000000006,4264.85,94.32000000000062,291.1199999999998,1.4848686730733995
2220,-74.00769,40.742748,-73.940697,40.811718,1443.44,3283,3283,3434.05,5232.2,151.05000000000018,354.7099999999996,1.2457393448982983
2221,-74.004639,40.7239,-74.0149,40.718113,308.8,3287,3287,3416.65,3725.45,129.6500000000001,-2.8421709430404007e-13,0.9999999999999991
2222,-73.98554200000002,40.747203999999996,-74.0065,40.739471,609.32,3291,3291,3549.33,4239.0,258.3299999999999,80.35000000000002,1.1318683122168975
2223,-73.992287,40.72541,-73.986572,40.779839,1413.94,3292,3292,3507.8,5265.49,215.80000000000018,343.74999999999955,1.2431149836626727
2224,-73.97541,40.787132,-73.967506,40.802761,250.04,3295,3295,3524.71,4049.88,229.71000000000004,275.1300000000001,2.1003439449688055
2225,-73.973206,40.75228900000001,-73.94982900000002,40.784538,524.8,3297,3297,3360.27,3885.0699999999997,63.26999999999998,-2.2737367544323206e-13,0.9999999999999996
2226,-73.97845500000003,40.76107800000001,-73.97823299999997,40.754673,277.99,3300,3300,3513.66,4121.12,213.65999999999985,329.47,2.1851865175006298
2227,-73.995369,40.744427,-74.005394,40.727309999999996,329.61,3300,3300,3564.76,4219.84,264.7600000000002,325.4699999999999,1.987439701465368
2228,-73.985664,40.746876,-73.9991,40.761223,596.55,3300,3300,-1.0,-1.0,-1,-1,0.0
2229,-74.00165600000003,40.732281,-73.97224399999998,40.749901,792.19,3300,3300,-1.0,-1.0,-1,-1,0.0
2230,-74.006378,40.733486,-73.97820300000002,40.75267,744.78,3300,3300,3423.37,4598.61,123.36999999999989,430.4599999999998,1.5779693332259188
