id,olng,olat,dlng,dlat,Ts,Tr,Cep,Tp,Td,WT,TD,D
16976,-73.96939849853516,40.76110076904297,-73.95205688476562,40.77698516845703,476.46,2307,2307,2358.99,2835.45,51.98999999999978,5.684341886080802e-14,1.0000000000000002
16977,-73.99510192871094,40.72517395019531,-74.00554656982422,40.711238861083984,608.07,2307,2307,2333.36,2988.35,26.360000000000127,46.91999999999973,1.077162168829246
16978,-73.95417022705078,40.76617050170898,-73.95037841796875,40.783790588378906,409.67,2307,2307,-1.0,-1.0,-1,-1,0.0
16979,-73.96100616455078,40.76097106933594,-73.92693328857422,40.85984420776367,1265.05,2308,2308,2319.21,3586.52,11.210000000000036,2.259999999999991,1.0017864906525433
16980,-73.9988021850586,40.72304916381836,-73.97744750976562,40.75041961669922,878.07,2308,2308,-1.0,-1.0,-1,-1,0.0
16981,-73.96958923339844,40.7662239074707,-73.97926330566406,40.775066375732415,383.79,2308,2308,-1.0,-1.0,-1,-1,0.0
16982,-74.00101470947266,40.75732421875,-73.99334716796875,40.74281692504883,457.03,2308,2308,2317.16,2774.19,9.159999999999854,2.2737367544323206e-13,1.0000000000000004
16983,-73.96398162841797,40.77453994750977,-74.0043716430664,40.7477912902832,1184.77,2308,2308,2332.79,3609.81,24.789999999999964,92.25,1.0778632139571394
16984,-73.97222137451173,40.75632858276367,-73.98847198486328,40.72286987304688,871.36,2309,2309,2339.53,3215.09,30.5300000000002,4.199999999999932,1.0048200514138816
16985,-73.95720672607422,40.80191040039063,-73.94799041748048,40.782901763916016,602.38,2309,2309,2553.3,3155.6800000000003,244.30000000000018,1.1368683772161603e-13,1.0000000000000002
16986,-73.96434020996094,40.75466918945313,-73.99470520019531,40.725040435791016,924.95,2309,2309,2392.92,3317.87,83.92000000000007,-2.2737367544323206e-13,0.9999999999999998
16987,-73.95503997802734,40.783241271972656,-73.95722961425781,40.77500915527344,245.58,2309,2309,2357.48,2603.06,48.48000000000002,-8.526512829121202e-14,0.9999999999999997
16988,-73.98224639892578,40.77539443969727,-74.00978088378906,40.710357666015625,1486.39,2309,2309,2463.5,3949.89,154.5,-2.2737367544323206e-13,0.9999999999999999
16989,-73.98624420166014,40.75297927856445,-73.97864532470702,40.762222290039055,252.01,2309,2309,2323.01,2575.02,14.010000000000218,-2.2737367544323206e-13,0.9999999999999991
16990,-74.0071792602539,40.728187561035156,-74.01765441894531,40.70829772949219,514.67,2309,2309,-1.0,-1.0,-1,-1,0.0
16991,-73.97733306884766,40.7895622253418,-73.97933197021484,40.77684020996094,333.35,2310,2310,2353.42,2686.77,43.42000000000007,-1.1368683772161603e-13,0.9999999999999997
16992,-73.94444274902342,40.77913284301758,-73.96121978759766,40.75908279418945,584.31,2310,2310,2376.96,2961.27,66.96000000000004,0.0,1.0
16993,-74.00599670410156,40.73571014404297,-73.95108795166014,40.77508163452149,1349.84,2310,2310,2408.17,3758.0099999999998,98.17000000000007,-2.2737367544323206e-13,0.9999999999999998
16994,-74.0066909790039,40.73149490356445,-74.00473022460938,40.74626922607422,340.62,2310,2310,2345.5,2686.12,35.5,-1.1368683772161603e-13,0.9999999999999997
16995,-73.98302459716798,40.76166534423828,-73.97438049316406,40.757530212402344,395.87,2310,2310,-1.0,-1.0,-1,-1,0.0
16996,-73.9796142578125,40.72677230834961,-73.9894027709961,40.73334503173828,345.37,2310,2310,2357.05,2702.4200000000005,47.05000000000018,3.410605131648481e-13,1.0000000000000009
16997,-73.9881362915039,40.73790740966797,-73.98340606689453,40.755802154541016,620.89,2310,2310,-1.0,-1.0,-1,-1,0.0
16998,-73.96717071533203,40.75677490234375,-73.98284149169923,40.731388092041016,539.79,2310,2310,2329.17,2868.96,19.170000000000073,0.0,1.0
16999,-74.00281524658203,40.76052856445313,-73.94654846191406,40.77674865722656,1280.04,2310,2310,2345.58,3625.6199999999994,35.57999999999993,-4.547473508864641e-13,0.9999999999999997
17000,-73.98760223388672,40.738040924072266,-73.99075317382812,40.72844314575195,296.25,2310,2310,2315.72,2611.97,5.7199999999998,0.0,1.0
17001,-73.97771453857422,40.74624633789063,-73.98541259765625,40.75170135498047,420.32,2310,2310,-1.0,-1.0,-1,-1,0.0
17002,-73.9498748779297,40.768798828125,-73.95685577392578,40.76307678222656,246.99,2310,2310,-1.0,-1.0,-1,-1,0.0
17003,-73.9563980102539,40.78129196166992,-73.95635223388672,40.76417922973633,576.1,2310,2310,-1.0,-1.0,-1,-1,0.0
17004,-73.9900894165039,40.7257194519043,-73.98310852050781,40.75590133666992,972.71,2311,2311,2542.25,3514.9599999999996,231.25,-4.547473508864641e-13,0.9999999999999996
17005,-73.97030639648438,40.76538848876953,-73.97106170654298,40.795711517333984,763.32,2311,2311,2438.79,3202.11,127.78999999999996,1.1368683772161603e-13,1.0000000000000002
17006,-73.95657348632812,40.78401184082031,-73.97015380859375,40.79946517944336,532.18,2311,2311,2562.33,3094.5099999999998,251.32999999999993,-1.1368683772161603e-13,0.9999999999999998
17007,-73.98224639892578,40.76843643188477,-73.99048614501955,40.75123977661133,603.02,2311,2311,-1.0,-1.0,-1,-1,0.0
17008,-73.95299530029298,40.77808380126953,-73.95304107666014,40.78504180908203,227.62,2311,2311,2383.58,2611.2,72.57999999999993,-1.1368683772161603e-13,0.9999999999999996
17009,-73.99681854248048,40.75284194946289,-73.98291015625,40.74591064453125,647.74,2311,2311,2341.1,3050.85,30.09999999999991,62.00999999999999,1.0957328557754655
17010,-73.98143768310547,40.76778793334961,-73.95198822021484,40.77788543701172,778.8,2311,2311,2364.57,3188.41,53.570000000000164,45.039999999999736,1.0578325629173084
17011,-73.95618438720702,40.77579879760742,-73.94375610351562,40.777870178222656,317.48,2311,2311,2350.71,2668.19,39.710000000000036,0.0,1.0
17012,-73.96826171875,40.76168441772461,-73.98049163818358,40.73776245117188,575.47,2311,2311,-1.0,-1.0,-1,-1,0.0
17013,-73.98104095458984,40.759925842285156,-73.97382354736328,40.77917098999024,547.21,2311,2311,-1.0,-1.0,-1,-1,0.0
17014,-73.961181640625,40.7708854675293,-73.96815490722656,40.76248168945313,265.25,2312,2312,2367.6099999999997,2632.86,55.60999999999967,4.547473508864641e-13,1.0000000000000018
17015,-73.96724700927734,40.76034927368164,-73.9879608154297,40.754600524902344,756.31,2312,2312,-1.0,-1.0,-1,-1,0.0
17016,-73.98059844970702,40.7823371887207,-73.98626708984375,40.77141952514648,354.69,2312,2312,2400.46,2755.15,88.46000000000004,5.684341886080802e-14,1.0000000000000002
17017,-73.97112274169923,40.74941635131836,-73.99674224853516,40.72048568725585,874.85,2312,2312,-1.0,-1.0,-1,-1,0.0
17018,-73.96208953857422,40.77590942382813,-73.972412109375,40.76520156860352,354.55,2312,2312,2340.0,2694.55,28.0,1.7053025658242404e-13,1.0000000000000004
17019,-73.95340728759766,40.782569885253906,-73.95104217529298,40.77173614501953,379.37,2312,2312,2542.89,2922.2599999999998,230.88999999999987,-1.1368683772161603e-13,0.9999999999999997
17020,-74.01235961914062,40.70934295654297,-73.99240112304686,40.72395324707031,711.38,2312,2312,2379.21,3090.59,67.21000000000004,1.1368683772161603e-13,1.0000000000000002
17021,-74.00267028808594,40.739421844482415,-73.99603271484375,40.74882125854492,228.05,2312,2312,2352.96,2581.01,40.960000000000036,1.7053025658242404e-13,1.0000000000000007
17022,-73.97247314453125,40.75933074951172,-73.95510101318358,40.785152435302734,583.38,2312,2312,-1.0,-1.0,-1,-1,0.0
17023,-73.98626708984375,40.75534057617188,-73.9929962158203,40.763160705566406,314.77,2312,2312,-1.0,-1.0,-1,-1,0.0
17024,-73.99224853515625,40.72890090942383,-74.01335906982422,40.70589065551758,892.18,2312,2312,-1.0,-1.0,-1,-1,0.0
17025,-74.00537109375,40.72563171386719,-73.97347259521484,40.74897003173828,1008.68,2313,2313,-1.0,-1.0,-1,-1,0.0
17026,-74.00762176513672,40.70545959472656,-73.97496032714845,40.750801086425774,826.17,2313,2313,2394.55,3220.72,81.55000000000018,-3.410605131648481e-13,0.9999999999999996
17027,-73.94745635986328,40.77117919921875,-73.98522186279298,40.75904846191406,1209.67,2313,2313,-1.0,-1.0,-1,-1,0.0
17028,-73.99420928955078,40.75636672973633,-73.98928833007811,40.73794555664063,607.28,2313,2313,2340.37,2947.65,27.36999999999989,2.2737367544323206e-13,1.0000000000000004
17029,-73.96884155273438,40.757511138916016,-73.95652770996094,40.78076934814453,526.19,2313,2313,-1.0,-1.0,-1,-1,0.0
17030,-74.00211334228516,40.750938415527344,-73.98139190673827,40.779109954833984,550.23,2313,2313,-1.0,-1.0,-1,-1,0.0
17031,-74.00553131103516,40.73943710327149,-74.00267791748048,40.73061752319336,290.72,2313,2313,-1.0,-1.0,-1,-1,0.0
17032,-73.96492004394531,40.76657104492188,-73.97714233398438,40.77680969238281,460.21,2313,2313,-1.0,-1.0,-1,-1,0.0
17033,-74.00070953369139,40.72750854492188,-73.98764038085938,40.71989440917969,507.92,2313,2313,2345.91,2853.83,32.909999999999854,5.684341886080802e-14,1.0000000000000002
17034,-73.9822006225586,40.76835632324219,-73.98979949951173,40.75661087036133,557.48,2313,2313,-1.0,-1.0,-1,-1,0.0
17035,-73.9758529663086,40.74895095825195,-73.9888916015625,40.72428894042969,657.77,2314,2314,-1.0,-1.0,-1,-1,0.0
17036,-73.9500274658203,40.77191925048828,-73.95375061035155,40.77880859375,249.53,2314,2314,2370.88,2620.41,56.88000000000011,-2.5579538487363607e-13,0.999999999999999
17037,-73.96778869628906,40.76845169067383,-73.95587158203125,40.78187942504883,337.6,2314,2314,-1.0,-1.0,-1,-1,0.0
17038,-74.00163269042969,40.72804641723633,-73.98849487304686,40.74013137817383,446.91,2314,2314,-1.0,-1.0,-1,-1,0.0
17039,-73.9717788696289,40.76324844360352,-73.95540618896483,40.76726150512695,452.64,2314,2314,-1.0,-1.0,-1,-1,0.0
17040,-73.97085571289062,40.76726531982422,-73.98882293701173,40.76012802124024,719.17,2315,2315,2361.93,3081.1,46.929999999999836,1.1368683772161603e-13,1.0000000000000002
17041,-74.006103515625,40.704383850097656,-74.00830841064453,40.74647903442383,837.37,2315,2315,-1.0,-1.0,-1,-1,0.0
17042,-73.98764038085938,40.72119903564453,-73.96296691894531,40.75849914550781,750.57,2315,2315,2340.0,3090.57,25.0,1.1368683772161603e-13,1.0000000000000002
17043,-73.98827362060547,40.743202209472656,-74.00002288818358,40.73481369018555,342.58,2315,2315,2350.6,2693.18,35.59999999999991,-5.684341886080802e-14,0.9999999999999999
17044,-73.99413299560547,40.75157165527344,-74.00116729736328,40.73521041870117,543.33,2315,2315,-1.0,-1.0,-1,-1,0.0
17045,-74.00550079345702,40.74604415893555,-73.99029541015625,40.74591064453125,362.01,2315,2315,-1.0,-1.0,-1,-1,0.0
17046,-73.98117828369139,40.77410888671875,-73.98968505859375,40.766277313232415,299.2,2315,2315,-1.0,-1.0,-1,-1,0.0
17047,-73.9947280883789,40.747840881347656,-74.00106811523438,40.72024154663085,732.24,2315,2315,-1.0,-1.0,-1,-1,0.0
17048,-74.00548553466798,40.74589920043945,-73.99121856689453,40.75559616088867,380.79,2315,2315,-1.0,-1.0,-1,-1,0.0
17049,-73.9924545288086,40.75892639160156,-73.97697448730467,40.74734878540039,672.43,2315,2315,-1.0,-1.0,-1,-1,0.0
17050,-73.97128295898438,40.760459899902344,-73.99407958984375,40.72825622558594,877.72,2315,2315,-1.0,-1.0,-1,-1,0.0
17051,-73.99010467529298,40.73283004760742,-73.98198699951173,40.772132873535156,1192.94,2316,2316,-1.0,-1.0,-1,-1,0.0
17052,-74.0147705078125,40.714115142822266,-74.00534057617188,40.726875305175774,385.57,2316,2316,2414.5,2800.07,98.5,1.7053025658242404e-13,1.0000000000000004
17053,-74.00946044921875,40.710391998291016,-73.98603057861328,40.72230529785156,618.66,2316,2316,-1.0,-1.0,-1,-1,0.0
17054,-73.99215698242188,40.738189697265625,-74.01016235351562,40.70927810668945,915.28,2316,2316,-1.0,-1.0,-1,-1,0.0
17055,-73.98007202148438,40.7805290222168,-73.9886474609375,40.77503967285156,292.14,2316,2316,2449.17,2741.31,133.17000000000007,-1.1368683772161603e-13,0.9999999999999996
17056,-73.98861694335938,40.74890899658203,-73.95194244384766,40.80894088745117,1450.99,2316,2316,-1.0,-1.0,-1,-1,0.0
17057,-73.93907165527342,40.80223083496094,-73.93254852294923,40.79597854614258,298.71,2317,2317,2483.3,2782.01,166.30000000000018,5.684341886080802e-14,1.0000000000000002
17058,-73.9930648803711,40.73005676269531,-74.0113754272461,40.70807647705078,690.23,2317,2317,-1.0,-1.0,-1,-1,0.0
17059,-73.9520492553711,40.76918029785156,-73.95758819580078,40.765960693359375,192.45,2317,2317,-1.0,-1.0,-1,-1,0.0
17060,-73.95109558105469,40.77510070800781,-73.96037292480467,40.77056884765625,294.05,2317,2317,2371.27,2688.37,54.26999999999998,23.049999999999898,1.0783880292467265
17061,-74.0037612915039,40.73218536376953,-73.99102020263672,40.756023406982415,652.68,2317,2317,2369.36,3022.04,52.36000000000013,-1.1368683772161603e-13,0.9999999999999998
17062,-73.98372650146483,40.752891540527344,-73.98526763916014,40.73854064941406,478.39,2317,2317,-1.0,-1.0,-1,-1,0.0
17063,-73.99386596679686,40.75022506713867,-74.00324249267578,40.724082946777344,868.71,2317,2317,2340.0,3234.59,23.0,25.88000000000011,1.0297912997432976
17064,-73.97350311279298,40.76371383666992,-74.00943756103516,40.724285125732415,1241.41,2317,2317,-1.0,-1.0,-1,-1,0.0
17065,-73.9980926513672,40.7224235534668,-74.0053482055664,40.73214340209961,433.73,2317,2317,-1.0,-1.0,-1,-1,0.0
17066,-73.98226928710938,40.74554443359375,-74.00527954101562,40.736087799072266,641.01,2318,2318,-1.0,-1.0,-1,-1,0.0
17067,-73.9729995727539,40.75582885742188,-73.98043823242188,40.74584197998047,242.63,2318,2318,2346.4900000000002,2589.12,28.490000000000236,-3.410605131648481e-13,0.9999999999999986
17068,-73.98599243164062,40.75997924804688,-73.99407196044923,40.756511688232415,368.99,2318,2318,-1.0,-1.0,-1,-1,0.0
17069,-73.96592712402342,40.79519271850585,-73.97274780273438,40.78252410888672,253.62,2318,2318,2573.64,2827.26,255.63999999999987,3.410605131648481e-13,1.0000000000000013
17070,-73.9724349975586,40.758872985839844,-73.9846954345703,40.75941848754883,475.3,2318,2318,-1.0,-1.0,-1,-1,0.0
17071,-73.96974182128906,40.7973747253418,-73.93495178222656,40.79846954345703,863.63,2318,2318,2788.19,3651.8199999999997,470.19000000000005,-3.410605131648481e-13,0.9999999999999996
17072,-73.94560241699219,40.77382278442383,-73.95586395263672,40.77965545654297,301.84,2318,2318,-1.0,-1.0,-1,-1,0.0
17073,-73.98009490966798,40.78097915649415,-73.97257995605469,40.79259872436523,226.14,2319,2319,2340.0,2566.14,21.0,-1.1368683772161603e-13,0.9999999999999994
17074,-73.97782135009766,40.746315002441406,-73.96483612060547,40.75564575195313,370.65,2319,2319,-1.0,-1.0,-1,-1,0.0
17075,-73.96022033691406,40.7696418762207,-73.96421813964844,40.76456832885742,259.71,2320,2320,2340.0,2599.71,20.0,5.684341886080802e-14,1.0000000000000002
17076,-73.98533630371094,40.781246185302734,-73.97178649902342,40.79736709594727,367.34,2320,2320,-1.0,-1.0,-1,-1,0.0
17077,-73.95194244384766,40.76927947998047,-73.95115661621094,40.7777099609375,223.49,2320,2320,2360.14,2583.63,40.13999999999987,2.2737367544323206e-13,1.000000000000001
17078,-73.98125457763672,40.75023651123047,-73.96812438964845,40.75939559936523,452.87,2320,2320,-1.0,-1.0,-1,-1,0.0
17079,-73.97130584716798,40.766510009765625,-73.9791030883789,40.76671981811523,266.51,2320,2320,-1.0,-1.0,-1,-1,0.0
17080,-73.97572326660156,40.76544570922852,-73.98291015625,40.76357650756836,259.92,2320,2320,2359.21,2678.37,39.210000000000036,59.23999999999984,1.2279162819329017
17081,-73.96415710449219,40.75626754760742,-74.00254821777344,40.74370574951172,1139.99,2320,2320,-1.0,-1.0,-1,-1,0.0
17082,-74.01143646240234,40.72308349609375,-74.00469207763672,40.72139358520508,250.57,2320,2320,2443.33,2693.9,123.32999999999993,1.7053025658242404e-13,1.0000000000000007
17083,-73.98738098144531,40.76033401489258,-73.98265075683594,40.77153778076172,274.98,2320,2320,-1.0,-1.0,-1,-1,0.0
17084,-73.99565887451173,40.73296356201172,-73.9944839477539,40.74075698852539,218.41,2320,2320,2435.3,2653.71,115.30000000000018,-1.4210854715202004e-13,0.9999999999999993
17085,-73.95938873291014,40.75900268554688,-73.97773742675781,40.72936630249024,559.14,2320,2320,2358.54,2917.6799999999994,38.539999999999964,-5.684341886080801e-13,0.999999999999999
17086,-74.00843811035155,40.72076797485352,-74.0033187866211,40.74885559082031,478.04,2321,2321,2351.88,2829.92,30.88000000000011,-5.684341886080802e-14,0.9999999999999999
17087,-73.99755096435547,40.729942321777344,-74.01719665527344,40.705238342285156,836.09,2321,2321,2340.0,3176.0899999999997,19.0,-3.410605131648481e-13,0.9999999999999996
17088,-73.97225952148438,40.76560974121094,-73.9683609008789,40.78673934936523,652.74,2321,2321,2366.34,3019.08,45.340000000000146,-2.2737367544323206e-13,0.9999999999999997
17089,-73.99798583984375,40.73796844482422,-74.00483703613281,40.74083709716797,229.13,2321,2321,-1.0,-1.0,-1,-1,0.0
17090,-73.99234008789062,40.74932098388672,-73.9875259399414,40.76037216186523,442.35,2321,2321,2340.0,2782.35,19.0,-1.1368683772161603e-13,0.9999999999999998
17091,-73.9959716796875,40.732818603515625,-73.982666015625,40.77094268798828,1082.47,2321,2321,2380.88,3463.3500000000004,59.88000000000011,2.2737367544323206e-13,1.0000000000000002
17092,-73.99867248535155,40.72792434692383,-73.99076843261719,40.730262756347656,271.38,2321,2321,2340.0,2611.38,19.0,1.1368683772161603e-13,1.0000000000000004
17093,-74.01701354980467,40.70546340942383,-74.00662231445312,40.74313735961913,636.65,2322,2322,2440.21,3076.86,118.21000000000004,1.1368683772161603e-13,1.0000000000000002
17094,-74.0019989013672,40.73512268066406,-74.00015258789062,40.744384765625,320.63,2322,2322,2364.22,2713.34,42.2199999999998,28.49000000000035,1.0888563141315546
17095,-73.96003723144531,40.76236343383789,-73.9530258178711,40.77849960327149,335.25,2322,2322,2363.0299999999997,2698.2799999999997,41.029999999999745,0.0,1.0
17096,-73.98985290527344,40.74710083007813,-73.99890899658203,40.72941970825195,571.7,2322,2322,2349.75,2981.97,27.75,60.519999999999754,1.105859716634598
17097,-74.01426696777344,40.71527862548828,-74.00779724121094,40.71868133544922,244.37,2322,2322,-1.0,-1.0,-1,-1,0.0
17098,-73.95594787597656,40.7680549621582,-73.9385757446289,40.791542053222656,335.85,2322,2322,2340.91,2676.76,18.909999999999854,3.410605131648481e-13,1.000000000000001
17099,-73.99713897705078,40.72213363647461,-73.9900665283203,40.71697235107422,432.87,2322,2322,2557.12,2989.9900000000002,235.1199999999999,3.410605131648481e-13,1.0000000000000009
17100,-73.98516845703125,40.74297332763672,-74.00508117675781,40.75161361694336,620.74,2322,2322,-1.0,-1.0,-1,-1,0.0
17101,-73.95791625976562,40.7763786315918,-73.94477844238281,40.77921676635742,331.27,2322,2322,2380.21,2711.48,58.210000000000036,0.0,1.0
17102,-73.98603820800781,40.74086380004883,-73.98023986816406,40.748680114746094,207.24,2323,2323,-1.0,-1.0,-1,-1,0.0
17103,-73.97433471679686,40.74687576293945,-73.9961929321289,40.71611022949219,735.04,2323,2323,-1.0,-1.0,-1,-1,0.0
17104,-73.9729232788086,40.78553009033203,-73.9825668334961,40.77225112915039,289.26,2323,2323,2375.98,2665.2400000000002,52.98000000000002,2.2737367544323206e-13,1.0000000000000009
17105,-73.96623992919923,40.78960037231445,-73.97695922851562,40.74836730957031,1222.78,2323,2323,-1.0,-1.0,-1,-1,0.0
17106,-73.97441864013672,40.75339126586913,-73.97039031982422,40.764949798583984,409.34,2323,2323,-1.0,-1.0,-1,-1,0.0
17107,-73.98812103271484,40.73199462890625,-73.98382568359375,40.72698211669922,219.92,2323,2323,2365.5299999999997,2585.45,42.529999999999745,8.526512829121202e-14,1.0000000000000004
17108,-73.9786605834961,40.76411056518555,-73.98370361328125,40.74237823486328,719.29,2323,2323,-1.0,-1.0,-1,-1,0.0
17109,-74.00617218017578,40.70606231689453,-73.99380493164062,40.75727844238281,1168.26,2323,2323,-1.0,-1.0,-1,-1,0.0
17110,-73.96588897705078,40.76258850097656,-73.94203186035155,40.790489196777344,513.76,2323,2323,-1.0,-1.0,-1,-1,0.0
17111,-73.97090148925781,40.7585563659668,-73.9608154296875,40.77806091308594,535.63,2324,2324,-1.0,-1.0,-1,-1,0.0
17112,-73.98184967041014,40.7283592224121,-73.97689819335938,40.75210952758789,620.67,2324,2324,2381.21,3001.88,57.210000000000036,1.1368683772161603e-13,1.0000000000000002
17113,-74.00515747070312,40.718563079833984,-73.99466705322266,40.72575378417969,415.51,2324,2324,2435.45,2850.96,111.44999999999982,2.2737367544323206e-13,1.0000000000000004
17114,-73.9520492553711,40.76931381225585,-73.9612045288086,40.76411819458008,309.96,2324,2324,-1.0,-1.0,-1,-1,0.0
17115,-73.97954559326173,40.7353744506836,-73.95806121826173,40.76499938964844,495.89,2324,2324,2375.76,2871.65,51.76000000000022,-1.1368683772161603e-13,0.9999999999999998
17116,-74.01018524169923,40.72104263305664,-73.95829772949219,40.78165054321289,1537.76,2324,2324,-1.0,-1.0,-1,-1,0.0
17117,-73.96175384521484,40.7558479309082,-73.95586395263672,40.78501510620117,703.7,2325,2325,-1.0,-1.0,-1,-1,0.0
17118,-73.98108673095702,40.74762725830078,-73.99094390869139,40.740013122558594,300.79,2325,2325,-1.0,-1.0,-1,-1,0.0
17119,-73.9683837890625,40.76235961914063,-73.97917938232422,40.7471809387207,398.76,2325,2325,2351.5400000000004,2750.3,26.54000000000042,-2.2737367544323206e-13,0.9999999999999994
17120,-73.95591735839844,40.76411056518555,-73.95298767089844,40.78019714355469,391.7,2326,2326,2342.71,2836.7400000000002,16.710000000000036,102.33000000000021,1.2612458514169012
17121,-74.00181579589844,40.74608612060547,-73.99073791503906,40.73963165283203,320.99,2326,2326,2377.82,2698.81,51.820000000000164,-2.2737367544323206e-13,0.9999999999999993
17122,-74.00007629394531,40.72697448730469,-73.99152374267578,40.72692108154297,274.93,2326,2326,2424.62,2699.55,98.61999999999989,2.8421709430404007e-13,1.000000000000001
17123,-73.9735336303711,40.76340866088867,-73.980712890625,40.74789810180664,569.46,2326,2326,-1.0,-1.0,-1,-1,0.0
17124,-73.98157501220702,40.76308822631836,-74.00305938720702,40.750503540039055,735.49,2326,2326,-1.0,-1.0,-1,-1,0.0
17125,-73.98200225830078,40.76321029663085,-74.0037612915039,40.75093078613281,679.47,2326,2326,2382.56,3062.03,56.559999999999945,2.2737367544323206e-13,1.0000000000000004
17126,-73.96365356445312,40.756999969482415,-73.97073364257811,40.75836181640625,275.42,2326,2326,-1.0,-1.0,-1,-1,0.0
17127,-73.97223663330078,40.759239196777344,-73.95642852783203,40.76778793334961,455.49,2326,2326,-1.0,-1.0,-1,-1,0.0
17128,-73.97013854980467,40.79391098022461,-73.95476531982422,40.806724548339844,409.13,2326,2326,2369.72,2778.85,43.7199999999998,1.1368683772161603e-13,1.0000000000000002
17129,-73.96464538574219,40.77475357055664,-73.9700698852539,40.76388931274415,380.62,2327,2327,2365.81,2746.43,38.809999999999945,-1.1368683772161603e-13,0.9999999999999997
17130,-74.00281524658203,40.72317504882813,-73.98973846435547,40.74727249145508,547.78,2327,2327,2411.79,2959.57,84.78999999999996,2.2737367544323206e-13,1.0000000000000004
17131,-73.99852752685547,40.73514175415039,-73.9846420288086,40.740230560302734,430.57,2327,2327,-1.0,-1.0,-1,-1,0.0
17132,-74.0131301879883,40.70246887207031,-73.97766876220702,40.77391052246094,1458.45,2327,2327,2386.55,3866.749999999999,59.55000000000018,21.749999999998863,1.0149130926668717
17133,-73.99403381347656,40.75121688842773,-73.97970581054686,40.771011352539055,532.29,2327,2327,-1.0,-1.0,-1,-1,0.0
17134,-73.99283599853516,40.736900329589844,-74.00685882568358,40.74133682250977,379.59,2327,2327,2365.3900000000003,2784.61,38.39000000000033,39.629999999999825,1.1044021180747645
17135,-73.9859619140625,40.761394500732415,-74.00093078613281,40.76264572143555,402.6,2327,2327,-1.0,-1.0,-1,-1,0.0
17136,-73.97836303710938,40.75222778320313,-73.98466491699219,40.734771728515625,539.17,2328,2328,2382.14,2936.39,54.13999999999987,15.080000000000041,1.0279689151844502
17137,-73.98627471923827,40.75202178955078,-73.9662857055664,40.75375747680664,586.08,2328,2328,-1.0,-1.0,-1,-1,0.0
17138,-73.9498748779297,40.76858139038085,-73.96473693847656,40.756004333496094,493.74,2328,2328,-1.0,-1.0,-1,-1,0.0
17139,-74.00312042236328,40.7387809753418,-73.99185180664062,40.73012924194336,482.21,2328,2328,2478.13,2960.34,150.1300000000001,5.684341886080802e-14,1.0000000000000002
17140,-73.97025299072266,40.76166534423828,-73.98413848876955,40.74027633666992,541.17,2328,2328,-1.0,-1.0,-1,-1,0.0
17141,-73.98995971679686,40.735366821289055,-73.99114990234375,40.75527572631836,740.9,2328,2328,2399.12,3140.02,71.11999999999989,1.1368683772161603e-13,1.0000000000000002
17142,-73.96437835693358,40.75583267211913,-73.99519348144531,40.72259521484375,913.86,2329,2329,2441.21,3355.07,112.21000000000004,1.1368683772161603e-13,1.0000000000000002
17143,-73.95677947998048,40.77072143554688,-73.98346710205078,40.726051330566406,971.57,2329,2329,2384.38,3415.03,55.38000000000011,59.08000000000004,1.0608087940138127
17144,-73.97325897216798,40.75809860229492,-73.96295928955078,40.77212142944336,395.16,2329,2329,-1.0,-1.0,-1,-1,0.0
17145,-74.00390625,40.73189163208008,-73.99065399169923,40.75608825683594,654.93,2329,2329,2351.54,3022.98,22.539999999999964,16.510000000000105,1.0252088009405587
17146,-73.99561309814453,40.74925231933594,-73.99900817871094,40.75455093383789,203.87,2329,2329,-1.0,-1.0,-1,-1,0.0
17147,-73.9742431640625,40.77838897705078,-73.96724700927734,40.7879295349121,202.85,2329,2329,2372.67,2575.52,43.67000000000007,-8.526512829121202e-14,0.9999999999999996
17148,-73.96607971191406,40.752830505371094,-73.97132873535155,40.7661018371582,609.47,2330,2330,-1.0,-1.0,-1,-1,0.0
17149,-73.98706817626955,40.76123809814453,-73.98731231689453,40.72243118286133,1344.06,2330,2330,-1.0,-1.0,-1,-1,0.0
17150,-74.00431060791014,40.7475814819336,-74.01023864746094,40.720550537109375,566.47,2330,2330,-1.0,-1.0,-1,-1,0.0
17151,-73.97782135009766,40.74628829956055,-74.00187683105469,40.72467041015625,778.62,2330,2330,2386.97,3222.8,56.9699999999998,57.21000000000038,1.0734761501117367
17152,-73.96588134765625,40.79002380371094,-73.95623016357422,40.78479385375977,359.45,2330,2330,-1.0,-1.0,-1,-1,0.0
17153,-73.96897888183594,40.75738906860352,-73.95133209228516,40.77933883666992,495.26,2330,2330,-1.0,-1.0,-1,-1,0.0
17154,-73.99673461914062,40.7425537109375,-74.00055694580078,40.72886657714844,367.74,2330,2330,2371.0,2738.7400000000002,41.0,2.2737367544323206e-13,1.0000000000000007
17155,-73.94605255126955,40.78181076049805,-73.95574188232422,40.78733825683594,297.04,2330,2330,2343.4,2675.6,13.400000000000091,35.1599999999998,1.1183678965795845
17156,-74.00560760498048,40.70611953735352,-74.00678253173827,40.73088073730469,713.86,2330,2330,-1.0,-1.0,-1,-1,0.0
17157,-73.98733520507811,40.76586151123047,-73.98624420166014,40.7588996887207,325.04,2330,2330,2356.63,2757.92,26.63000000000011,76.24999999999994,1.2345865124292392
17158,-73.98973846435547,40.746925354003906,-73.9811248779297,40.75029754638672,284.75,2331,2331,2366.43,2651.18,35.429999999999836,0.0,1.0
